order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-001239,4,Network Switch,ProCurve 5406zl,3,71927.87,215783.62
PO-2023-001976,1,Cooling Unit,SmartCool Gen4,2,99061.15,198122.3
PO-2023-002812,2,Router,7206 VXR,2,41026.52,82053.04
PO-2023-003060,1,Cable,Fiber Optic Cable SC-LC,2,104.41,208.82
PO-2023-002285,5,Server,ThinkSystem SR650,3,36715.23,110145.68
PO-2023-002609,1,Warranty/Support,5-Year 24x7x4,1,6568.79,6568.79
PO-2023-002817,2,Optics/Transceivers,SFP 1000BASE-T,8,2581.69,20653.54
PO-2023-001145,2,UPS,RT 11000VA,4,12823.07,51292.28
PO-2023-003124,2,Rack,NetShelter SX 42U,3,2214.55,6643.66
PO-2023-002910,2,Storage Array,NetApp FAS2750,1,472873.42,472873.42
PO-2023-000756,2,Optics/Transceivers,CFP 100GBASE-LR4,2,4264.88,8529.76
PO-2023-001116,3,Optics/Transceivers,SFP 1000BASE-T,1,3403.63,3403.63
PO-2023-000705,1,Cooling Unit,CoolIT Direct2Die,1,74321.87,74321.87
PO-2023-000057,1,Network Switch,Catalyst 9300,1,12402.17,12402.17
PO-2023-003260,1,Rack,Open Frame Rack 42U,1,1103.54,1103.54
PO-2023-002286,1,UPS,Galaxy 7000,1,48116.94,48116.94
PO-2023-001609,2,Warranty/Support,Hardware Replacement,1,35843.86,35843.86
PO-2023-000258,1,Software License,Windows Server 2022,1,98275.68,98275.68
PO-2023-001810,7,Cooling Unit,InRow RP 300mm,2,26865.68,53731.36
PO-2023-003014,4,Cooling Unit,Liebert XD,1,66562.48,66562.48
PO-2023-002529,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,889.23,1778.46
PO-2023-003099,6,UPS,Smart-UPS SRT 10000VA,2,47081.69,94163.39
PO-2023-002100,1,PDU,Basic Rack PDU,1,3770.65,3770.65
PO-2023-000071,3,Load Balancer,Citrix ADC VPX,1,53728.46,53728.46
PO-2023-000664,1,Firewall,PA-3220,5,9605.51,48027.56
PO-2023-002809,4,PDU,Zero U PDU,2,825.14,1650.27
PO-2023-002322,3,Load Balancer,Kemp LoadMaster LM-X15,6,62997.29,377983.71
PO-2023-003068,3,Software License,Windows Server 2022,3,63690.67,191072.01
PO-2023-000204,5,Storage Array,Unity XT 480,3,318048.41,954145.24
PO-2023-003267,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,2434.61,2434.61
PO-2023-001626,3,Router,7206 VXR,2,42267.12,84534.24
PO-2023-001737,1,Load Balancer,A10 Thunder 3030S,1,15134.54,15134.54
PO-2023-000530,1,Network Switch,Arista 7050X3,1,52784.47,52784.47
PO-2023-000034,2,Router,ISR 4451,2,76558.39,153116.78
PO-2023-001869,9,Cable,USB 3.0 Cable,1,32.03,32.03
PO-2023-000975,1,PDU,Switched Rack PDU,4,2396.11,9584.43
PO-2023-001611,9,Firewall,SRX4600,1,58680.76,58680.76
PO-2023-000998,1,UPS,OnLine S3 15kVA,3,26690.67,80072.01
PO-2023-003127,8,Load Balancer,F5 BIG-IP 4200v,1,97838.41,97838.41
PO-2023-001043,14,Load Balancer,HAProxy Enterprise,1,38239.03,38239.03
PO-2023-002269,1,Cooling Unit,CoolIT Direct2Die,1,62677.33,62677.33
PO-2023-000682,2,UPS,Galaxy 7000,2,37689.86,75379.72
PO-2023-003059,6,Rack,Colocation Rack 47U,2,3905.8,7811.6
PO-2023-001576,1,Cooling Unit,CoolIT Direct2Die,7,83564.24,584949.65
PO-2023-003469,6,Warranty/Support,5-Year 24x7x4,2,29176.43,58352.85
PO-2023-000036,8,Rack,Wall Mount 12U,1,2089.23,2089.23
PO-2023-001371,20,Router,ASR 1001-X,2,44224.36,88448.73
PO-2023-002194,1,Firewall,FortiGate 600E,2,133759.63,267519.26
PO-2023-001697,1,Cooling Unit,CoolIT Direct2Die,1,88636.18,88636.18
PO-2023-003371,6,Software License,Citrix XenApp,4,4260.57,17042.29
PO-2023-002447,7,Software License,Red Hat Enterprise Linux,1,73139.89,73139.89
PO-2023-000823,1,UPS,Galaxy 7000,2,6930.37,13860.73
PO-2023-000021,3,Storage Array,StorageGRID SG1000,2,181157.01,362314.03
PO-2023-003479,2,Optics/Transceivers,SFP 1000BASE-T,1,358.22,358.22
PO-2023-000439,5,Storage Array,StorageGRID SG1000,1,73899.42,73899.42
PO-2023-002603,1,Software License,Microsoft SQL Server,3,94807.38,284422.14
PO-2023-002562,4,Cable,Cat6 Ethernet Cable,5,212.83,1064.15
PO-2023-002339,3,Storage Array,Unity XT 480,12,215993.83,2591925.91
PO-2023-000795,6,Load Balancer,Citrix ADC VPX,1,77132.99,77132.99
PO-2023-000215,2,UPS,OnLine S3 15kVA,3,7308.22,21924.67
PO-2023-000654,3,Load Balancer,Kemp LoadMaster LM-X15,1,45366.29,45366.29
PO-2023-000239,1,UPS,Smart-UPS SRT 10000VA,2,13317.73,26635.46
PO-2023-001686,2,Rack,Colocation Rack 47U,1,1297.47,1297.47
PO-2023-001998,3,Firewall,FortiGate 600E,2,63506.61,127013.22
PO-2023-003151,1,PDU,Basic Rack PDU,2,3737.71,7475.42
PO-2023-001153,3,Software License,Citrix XenApp,4,69957.55,279830.21
PO-2023-000128,1,PDU,Metered Rack PDU,2,1213.81,2427.62
PO-2023-002914,2,Router,SRX5800,2,91658.89,183317.79
PO-2023-003248,6,Rack,Server Rack 48U,4,2109.73,8438.9
PO-2023-001041,19,UPS,PowerWave 9330,1,30229.56,30229.56
PO-2023-001477,1,Cable,USB 3.0 Cable,1,446.42,446.42
PO-2023-000605,9,Cooling Unit,SmartCool Gen4,5,22107.29,110536.47
PO-2023-002530,8,Warranty/Support,Premium Support,5,15006.97,75034.87
PO-2023-000842,1,Server,ThinkSystem SR650,1,40522.08,40522.08
PO-2023-000546,2,Firewall,PA-3220,3,53877.76,161633.29
PO-2023-000948,2,UPS,PowerMax 2000,3,12027.42,36082.27
PO-2023-000923,1,Optics/Transceivers,XFP 10GBASE-ER,1,726.14,726.14
PO-2023-001268,3,Software License,Oracle Database,3,56792.67,170378.01
PO-2023-001742,11,PDU,Intelligent PDU,4,2729.01,10916.04
PO-2023-003034,3,Load Balancer,A10 Thunder 3030S,2,77745.55,155491.1
PO-2023-001416,2,Firewall,TZ570,1,53834.26,53834.26
PO-2023-000822,6,Firewall,FortiGate 600E,2,124674.8,249349.61
PO-2023-002178,1,Server,UCS C220 M5,2,45675.34,91350.69
PO-2023-000145,3,Server,System x3650 M5,5,17711.54,88557.72
PO-2023-000146,1,UPS,OnLine S3 15kVA,1,8202.12,8202.12
PO-2023-000222,1,Rack,Colocation Rack 47U,2,3412.6,6825.2
PO-2023-002711,3,Storage Array,3PAR 8450,1,103850.25,103850.25
PO-2023-001204,17,Rack,Colocation Rack 47U,1,4199.44,4199.44
PO-2023-000190,3,Optics/Transceivers,XFP 10GBASE-ER,2,503.13,1006.27
PO-2023-000615,2,Network Switch,ProCurve 5406zl,3,50652.32,151956.97
PO-2023-000327,2,UPS,PowerMax 2000,3,24921.22,74763.65
PO-2023-002436,4,Storage Array,3PAR 8450,2,497999.66,995999.33
PO-2023-002446,5,Router,MX480,2,36491.34,72982.69
PO-2023-000642,2,Load Balancer,Kemp LoadMaster LM-X15,5,27975.57,139877.83
PO-2023-002315,9,Network Switch,Catalyst 9300,2,7974.29,15948.59
PO-2023-001189,1,Cable,Fiber Optic Cable SC-LC,8,350.86,2806.84
PO-2023-002110,1,Cable,USB 3.0 Cable,5,270.99,1354.93
PO-2023-002991,1,UPS,OnLine S3 15kVA,4,25815.33,103261.33
PO-2023-000764,2,Software License,Microsoft SQL Server,2,78608.1,157216.2
PO-2023-001680,2,Firewall,FortiGate 600E,2,123340.4,246680.8
PO-2023-001379,2,Load Balancer,Citrix ADC VPX,1,70750.46,70750.46
PO-2023-000865,4,PDU,Switched Rack PDU,3,3927.57,11782.7
PO-2023-000511,5,Software License,Oracle Database,3,77387.37,232162.12
PO-2023-000440,2,Optics/Transceivers,XFP 10GBASE-ER,1,1538.8,1538.8
PO-2023-002480,1,Firewall,FortiGate 600E,2,11054.3,22108.59
PO-2023-000496,1,Optics/Transceivers,CFP 100GBASE-LR4,1,4513.26,4513.26
PO-2023-000433,6,Cooling Unit,CyberAir 3,4,60927.68,243710.71
PO-2023-002415,2,UPS,OnLine S3 15kVA,2,13126.46,26252.93
PO-2023-003402,3,PDU,Metered Rack PDU,5,2782.92,13914.62
PO-2023-000507,4,Cable,Fiber Optic Cable SC-LC,1,56.49,56.49
PO-2023-002498,1,PDU,Basic Rack PDU,2,4981.68,9963.36
PO-2023-003397,6,Storage Array,Pure FlashArray//X,3,486448.21,1459344.62
PO-2023-000435,4,Rack,Wall Mount 12U,1,4079.09,4079.09
PO-2023-001233,3,Load Balancer,HAProxy Enterprise,1,12451.34,12451.34
PO-2023-000984,2,Cable,Cat6 Ethernet Cable,2,57.38,114.76
PO-2023-001603,1,Cooling Unit,Stulz CyberAir,1,71393.87,71393.87
PO-2023-003095,3,Load Balancer,A10 Thunder 3030S,4,59744.16,238976.64
PO-2023-000728,1,Rack,NetShelter SX 42U,5,1994.14,9970.72
PO-2023-002662,1,Cable,Coaxial Cable RG6,3,35.6,106.79
PO-2023-002599,1,Load Balancer,F5 BIG-IP 4200v,1,47144.41,47144.41
PO-2023-001601,1,PDU,Basic Rack PDU,2,2327.28,4654.56
PO-2023-000759,2,Warranty/Support,Hardware Replacement,1,16677.61,16677.61
PO-2023-003457,10,Software License,VMware vSphere,2,51439.53,102879.07
PO-2023-001742,8,Warranty/Support,Extended Warranty,3,44694.42,134083.27
PO-2023-003110,1,Warranty/Support,Premium Support,1,11771.01,11771.01
PO-2023-000900,1,PDU,Monitored PDU,1,3910.15,3910.15
PO-2023-001804,1,Server,PowerEdge R750,1,5812.25,5812.25
PO-2023-001630,6,Network Switch,Nexus 9000,1,32184.18,32184.18
PO-2023-001646,1,Rack,NetShelter SX 42U,5,2341.15,11705.73
PO-2023-001761,2,Warranty/Support,Extended Warranty,1,22032.31,22032.31
PO-2023-001773,2,UPS,RT 11000VA,3,44969.13,134907.38
PO-2023-000369,9,Server,PowerEdge R750,7,17086.95,119608.66
PO-2023-000042,5,Router,ASR 1001-X,1,8515.73,8515.73
PO-2023-000910,2,Server,PowerEdge R750,2,30036.72,60073.43
PO-2023-002351,4,Storage Array,Pure FlashArray//X,6,490231.12,2941386.74
PO-2023-000672,5,Warranty/Support,ProSupport Plus,11,6181.92,68001.13
PO-2023-001186,2,Software License,Red Hat Enterprise Linux,1,75035.54,75035.54
PO-2023-001780,1,Rack,SmartRack 25U,3,3208.55,9625.64
PO-2023-000733,1,Cable,HDMI Cable 2.1,1,245.84,245.84
PO-2023-001265,1,Warranty/Support,3-Year Next Business Day,3,4190.32,12570.95
PO-2023-002428,2,Optics/Transceivers,SFP28 25GBASE-SR,1,4783.04,4783.04
PO-2023-002408,4,Storage Array,StorageGRID SG1000,1,227455.14,227455.14
PO-2023-000781,2,Software License,Microsoft SQL Server,1,39026.63,39026.63
PO-2023-001301,1,Firewall,FortiGate 600E,2,52600.24,105200.49
PO-2023-001216,3,PDU,Switched Rack PDU,1,4973.06,4973.06
PO-2023-000276,1,UPS,Galaxy 7000,3,17335.42,52006.25
PO-2023-001712,2,Warranty/Support,Premium Support,4,20728.45,82913.82
PO-2023-000969,11,Load Balancer,Radware Alteon VA,2,27391.24,54782.48
PO-2023-002893,1,Software License,Red Hat Enterprise Linux,1,49089.77,49089.77
PO-2023-002740,1,Server,PowerEdge R740,6,15449.49,92696.95
PO-2023-003007,4,Server,PowerEdge R750,4,45914.41,183657.63
PO-2023-001505,2,UPS,OnLine S3 15kVA,1,17183.62,17183.62
PO-2023-003020,1,Cooling Unit,Stulz CyberAir,1,47116.34,47116.34
PO-2023-001407,2,Warranty/Support,ProSupport Plus,1,39239.9,39239.9
PO-2023-001754,3,Server,UCS C220 M5,1,27365.94,27365.94
PO-2023-000440,5,Rack,Colocation Rack 47U,6,1813.65,10881.91
PO-2023-000568,2,Software License,Red Hat Enterprise Linux,3,46630.44,139891.33
PO-2023-002350,6,Software License,Windows Server 2022,1,67430.77,67430.77
PO-2023-001519,1,Optics/Transceivers,CFP 100GBASE-LR4,8,2961.48,23691.81
PO-2023-003086,1,Load Balancer,F5 BIG-IP 4200v,1,54815.82,54815.82
PO-2023-000587,1,Storage Array,Pure FlashArray//X,1,456422.81,456422.81
PO-2023-000107,4,PDU,Zero U PDU,6,1760.17,10561.01
PO-2023-001565,1,Software License,VMware vSphere,1,6012.99,6012.99
PO-2023-000869,4,PDU,Monitored PDU,8,4827.85,38622.83
PO-2023-001680,4,PDU,Monitored PDU,2,3554.84,7109.69
PO-2023-000046,13,Rack,Colocation Rack 47U,1,3712.06,3712.06
PO-2023-002039,2,Rack,Colocation Rack 47U,5,2981.59,14907.95
PO-2023-002250,2,UPS,OnLine S3 15kVA,1,20459.59,20459.59
PO-2023-002775,1,Software License,Windows Server 2022,1,27638.73,27638.73
PO-2023-000673,7,UPS,RT 11000VA,4,9199.77,36799.06
PO-2023-002982,2,Cable,USB 3.0 Cable,4,493.23,1972.93
PO-2023-001111,3,Load Balancer,A10 Thunder 3030S,5,52512.28,262561.38
PO-2023-000617,4,Cooling Unit,InRow RP 300mm,2,83509.08,167018.16
PO-2023-000027,3,Router,ISR 4451,2,77939.05,155878.11
PO-2023-000262,7,Router,MX480,1,37830.06,37830.06
PO-2023-003024,1,Storage Array,3PAR 8450,4,356129.72,1424518.9
PO-2023-000356,5,Load Balancer,Kemp LoadMaster LM-X15,1,94007.18,94007.18
PO-2023-001386,5,Cooling Unit,CoolIT Direct2Die,4,43814.82,175259.28
PO-2023-000954,2,Router,RTX1210,2,55105.64,110211.28
PO-2023-001765,1,Rack,SmartRack 25U,3,3423.93,10271.79
PO-2023-000085,1,Server,ThinkSystem SR650,1,34074.06,34074.06
PO-2023-001954,1,Load Balancer,Radware Alteon VA,1,27635.23,27635.23
PO-2023-001295,6,Network Switch,PowerConnect 8024F,2,41138.36,82276.72
PO-2023-002815,2,Cable,Power Cord C13-C14,2,464.59,929.19
PO-2023-000193,1,Load Balancer,HAProxy Enterprise,1,86883.47,86883.47
PO-2023-000950,2,Network Switch,Nexus 9000,4,67091.62,268366.48
PO-2023-000583,2,Server,UCS C220 M5,6,42038.94,252233.63
PO-2023-000415,11,Cooling Unit,CoolIT Direct2Die,4,12809.22,51236.88
PO-2023-002237,1,Router,7206 VXR,2,53793.85,107587.7
PO-2023-002367,3,Storage Array,3PAR 8450,3,102583.12,307749.37
PO-2023-003354,1,Cable,Fiber Optic Cable SC-LC,3,296.32,888.96
PO-2023-000979,1,Rack,SmartRack 25U,6,1667.91,10007.47
PO-2023-002701,3,Firewall,ASA 5516-X,2,106249.94,212499.87
PO-2023-002293,1,Software License,Red Hat Enterprise Linux,1,39604.48,39604.48
PO-2023-002628,5,Cable,Fiber Optic Cable SC-LC,2,181.64,363.28
PO-2023-002041,2,Firewall,pfSense SG-5100,1,49962.91,49962.91
PO-2023-001950,1,Network Switch,ProCurve 5406zl,2,7702.42,15404.84
PO-2023-002918,3,Storage Array,3PAR 8450,13,478485.58,6220312.59
PO-2023-000855,4,Cable,Coaxial Cable RG6,2,455.41,910.82
PO-2023-002781,1,Cable,Coaxial Cable RG6,3,254.18,762.55
PO-2023-001422,3,UPS,PowerMax 2000,2,6429.19,12858.38
PO-2023-000748,2,Router,SRX5800,1,32380.67,32380.67
PO-2023-003114,2,UPS,Smart-UPS SRT 10000VA,2,44266.65,88533.29
PO-2023-002494,1,Server,System x3650 M5,3,46798.34,140395.03
PO-2023-001321,4,Optics/Transceivers,SFP28 25GBASE-SR,3,857.6,2572.8
PO-2023-001762,4,Warranty/Support,Premium Support,1,38565.48,38565.48
PO-2023-001536,1,Cooling Unit,Stulz CyberAir,3,91556.72,274670.16
PO-2023-001474,4,UPS,PowerMax 2000,1,31739.04,31739.04
PO-2023-002879,2,PDU,Metered Rack PDU,10,4807.17,48071.66
PO-2023-001311,2,Storage Array,3PAR 8450,1,464694.91,464694.91
PO-2023-001215,1,Warranty/Support,ProSupport Plus,2,9971.29,19942.58
PO-2023-003441,2,Rack,Wall Mount 12U,2,4669.91,9339.82
PO-2023-002953,2,Software License,Windows Server 2022,5,10161.19,50805.95
PO-2023-001673,1,Network Switch,Nexus 9000,2,48880.58,97761.16
PO-2023-002244,1,UPS,PowerMax 2000,1,47152.53,47152.53
PO-2023-003347,3,Router,RTX1210,2,30560.94,61121.88
PO-2023-001755,1,Warranty/Support,Hardware Replacement,4,5243.89,20975.57
PO-2023-000778,11,PDU,Monitored PDU,13,1316.69,17117.0
PO-2023-001125,1,Router,RTX1210,2,93544.35,187088.71
PO-2023-001489,2,UPS,Smart-UPS SRT 10000VA,4,13121.45,52485.81
PO-2023-001418,1,Warranty/Support,Premium Support,1,36400.92,36400.92
PO-2023-002300,3,Network Switch,Nexus 9000,4,19782.82,79131.28
PO-2023-000708,1,Software License,Microsoft SQL Server,1,46650.08,46650.08
PO-2023-001604,1,Rack,Colocation Rack 47U,2,1110.47,2220.93
PO-2023-000842,5,PDU,Zero U PDU,1,2223.35,2223.35
PO-2023-001967,1,Cooling Unit,Stulz CyberAir,1,13422.34,13422.34
PO-2023-002029,8,Load Balancer,A10 Thunder 3030S,2,27619.28,55238.56
PO-2023-000493,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,2538.48,2538.48
PO-2023-001510,5,Network Switch,Catalyst 9300,2,18105.55,36211.09
PO-2023-001364,1,Load Balancer,Citrix ADC VPX,2,43771.73,87543.45
PO-2023-001066,1,Warranty/Support,Extended Warranty,1,46777.37,46777.37
PO-2023-001932,1,Load Balancer,Kemp LoadMaster LM-X15,1,10302.63,10302.63
PO-2023-002408,11,Server,PowerEdge R740,1,31403.06,31403.06
PO-2023-002867,2,Server,ThinkSystem SR650,1,16710.63,16710.63
PO-2023-002009,2,Optics/Transceivers,SFP+ 10GBASE-SR,3,4456.12,13368.37
PO-2023-000853,2,PDU,Metered Rack PDU,5,2468.13,12340.63
PO-2023-001825,3,Warranty/Support,3-Year Next Business Day,2,34191.5,68383.0
PO-2023-001787,3,Network Switch,ProCurve 5406zl,2,30998.34,61996.69
PO-2023-002885,10,Firewall,TZ570,3,21898.26,65694.79
PO-2023-001890,1,Network Switch,Arista 7050X3,1,12531.44,12531.44
PO-2023-003246,3,Load Balancer,Kemp LoadMaster LM-X15,2,24942.4,49884.81
PO-2023-003085,6,Rack,Open Frame Rack 42U,2,1805.57,3611.14
PO-2023-000786,2,Storage Array,NetApp FAS2750,1,143226.73,143226.73
PO-2023-002274,8,Rack,Server Rack 48U,1,4572.44,4572.44
PO-2023-002911,2,Software License,Red Hat Enterprise Linux,5,39837.81,199189.04
PO-2023-001043,11,Router,RTX1210,14,20225.33,283154.58
PO-2023-002680,5,PDU,Intelligent PDU,1,1037.65,1037.65
PO-2023-002619,2,Software License,Red Hat Enterprise Linux,2,28908.38,57816.77
PO-2023-001933,3,Software License,Citrix XenApp,1,12845.32,12845.32
PO-2023-001426,1,UPS,PowerWave 9330,1,12958.9,12958.9
PO-2023-001770,5,Rack,SmartRack 25U,1,4189.94,4189.94
PO-2023-001122,2,PDU,Metered Rack PDU,1,3150.67,3150.67
PO-2023-002296,1,Network Switch,PowerConnect 8024F,2,2453.45,4906.9
PO-2023-002385,4,Network Switch,PowerConnect 8024F,2,43712.36,87424.72
PO-2023-002393,6,Rack,Open Frame Rack 42U,1,4622.72,4622.72
PO-2023-003090,4,Storage Array,VMAX All Flash,2,406919.88,813839.75
PO-2023-001754,6,Firewall,TZ570,2,41453.67,82907.34
PO-2023-001732,2,Rack,NetShelter SX 42U,4,3253.09,13012.38
PO-2023-000157,6,Rack,NetShelter SX 42U,8,1270.01,10160.08
PO-2023-002427,1,Cable,Fiber Optic Cable SC-LC,3,89.34,268.02
PO-2023-001965,2,Cable,HDMI Cable 2.1,5,225.69,1128.47
PO-2023-002667,4,Rack,Colocation Rack 47U,3,1297.21,3891.63
PO-2023-003170,13,Server,ProLiant DL380 Gen10,4,12101.48,48405.92
PO-2023-002852,5,Optics/Transceivers,XFP 10GBASE-ER,1,478.88,478.88
PO-2023-002552,4,Server,PowerEdge R750,3,45028.82,135086.45
PO-2023-000458,4,Load Balancer,Radware Alteon VA,1,30730.85,30730.85
PO-2023-001478,1,Server,System x3650 M5,1,22500.4,22500.4
PO-2023-001406,1,Software License,Citrix XenApp,2,67212.61,134425.22
PO-2023-000892,5,Optics/Transceivers,SFP28 25GBASE-SR,2,1336.07,2672.14
PO-2023-002215,4,Optics/Transceivers,SFP+ 10GBASE-SR,3,1444.11,4332.33
PO-2023-002064,6,Rack,Colocation Rack 47U,1,4016.37,4016.37
PO-2023-001884,1,Firewall,ASA 5516-X,2,105227.91,210455.83
PO-2023-003155,2,Cooling Unit,CoolIT Direct2Die,6,76809.18,460855.08
PO-2023-002083,2,Storage Array,StorageGRID SG1000,2,243803.96,487607.92
PO-2023-001541,1,Cooling Unit,InRow RP 300mm,1,89873.1,89873.1
PO-2023-003489,4,Cable,Coaxial Cable RG6,1,241.41,241.41
PO-2023-000036,1,Rack,SmartRack 25U,1,1136.91,1136.91
PO-2023-001104,7,Warranty/Support,Premium Support,1,36341.78,36341.78
PO-2023-002026,2,Warranty/Support,Extended Warranty,1,46542.26,46542.26
PO-2023-003030,5,PDU,Basic Rack PDU,2,4547.7,9095.41
PO-2023-001362,1,Server,ThinkSystem SR650,1,22009.52,22009.52
PO-2023-000786,6,Server,PowerEdge R750,4,27055.02,108220.07
PO-2023-001190,1,Firewall,ASA 5516-X,2,79817.78,159635.56
PO-2023-002908,1,PDU,Intelligent PDU,1,1067.78,1067.78
PO-2023-002357,5,UPS,OnLine S3 15kVA,2,34470.84,68941.68
PO-2023-002046,4,Warranty/Support,ProSupport Plus,2,40577.4,81154.81
PO-2023-002527,1,Server,UCS C220 M5,2,28586.43,57172.85
PO-2023-002478,1,Server,UCS C220 M5,4,11812.01,47248.05
PO-2023-003412,1,Software License,Oracle Database,1,61361.26,61361.26
PO-2023-000478,1,Network Switch,ProCurve 5406zl,2,68274.71,136549.41
PO-2023-002017,7,Cooling Unit,Stulz CyberAir,5,72944.13,364720.64
PO-2023-001531,2,Server,ThinkSystem SR650,1,28250.84,28250.84
PO-2023-000009,3,PDU,Intelligent PDU,3,3271.33,9813.99
PO-2023-001128,2,Rack,SmartRack 25U,1,1338.78,1338.78
PO-2023-001246,1,Network Switch,Nexus 9000,3,43345.87,130037.61
PO-2023-000019,1,Cable,Power Cord C13-C14,2,41.12,82.24
PO-2023-001729,11,Cooling Unit,Stulz CyberAir,1,17172.99,17172.99
PO-2023-003457,5,Warranty/Support,Hardware Replacement,5,37139.52,185697.58
PO-2023-002578,2,Firewall,TZ570,2,138528.85,277057.7
PO-2023-000289,4,Warranty/Support,5-Year 24x7x4,3,47096.05,141288.16
PO-2023-001997,4,Network Switch,ProCurve 5406zl,2,9897.09,19794.18
PO-2023-002291,2,UPS,RT 11000VA,2,9991.1,19982.19
PO-2023-002225,1,Cable,USB 3.0 Cable,4,236.9,947.62
PO-2023-001927,1,Cooling Unit,CyberAir 3,5,84911.1,424555.49
PO-2023-000847,3,Server,PowerEdge R740,3,29216.45,87649.36
PO-2023-000157,5,Software License,Red Hat Enterprise Linux,1,27704.28,27704.28
PO-2023-001025,1,Server,ProLiant DL380 Gen10,1,21928.18,21928.18
PO-2023-000967,2,Cable,Coaxial Cable RG6,1,38.52,38.52
PO-2023-000462,3,Load Balancer,Radware Alteon VA,7,11998.25,83987.77
PO-2023-000037,3,Rack,Server Rack 48U,1,1665.13,1665.13
PO-2023-000617,8,Network Switch,PowerConnect 8024F,2,33816.35,67632.69
PO-2023-000768,5,Warranty/Support,3-Year Next Business Day,2,36610.74,73221.49
PO-2023-001030,5,UPS,Smart-UPS SRT 10000VA,1,47899.5,47899.5
PO-2023-001633,4,Software License,Windows Server 2022,4,8168.54,32674.17
PO-2023-000033,3,Cooling Unit,SmartCool Gen4,2,92336.13,184672.26
PO-2023-003054,6,Server,System x3650 M5,1,28260.31,28260.31
PO-2023-001443,3,Cable,Fiber Optic Cable SC-LC,4,375.41,1501.65
PO-2023-001455,3,Network Switch,PowerConnect 8024F,1,24386.53,24386.53
PO-2023-001699,2,Software License,Oracle Database,1,64498.72,64498.72
PO-2023-001041,11,Cable,Cat6 Ethernet Cable,2,198.03,396.05
PO-2023-001489,1,Network Switch,Arista 7050X3,4,12958.79,51835.16
PO-2023-002758,1,Load Balancer,HAProxy Enterprise,2,55188.57,110377.14
PO-2023-001168,1,Server,PowerEdge R740,1,18218.61,18218.61
PO-2023-001435,1,PDU,Monitored PDU,6,2688.82,16132.9
PO-2023-002962,2,Warranty/Support,ProSupport Plus,2,35688.25,71376.49
PO-2023-001043,13,Software License,Microsoft SQL Server,1,30781.36,30781.36
PO-2023-002888,3,Network Switch,Nexus 9000,2,20649.77,41299.53
PO-2023-001564,2,Warranty/Support,5-Year 24x7x4,1,20866.42,20866.42
PO-2023-001277,3,PDU,Zero U PDU,1,811.78,811.78
PO-2023-001390,1,Network Switch,Nexus 9000,1,33841.14,33841.14
PO-2023-002445,5,Cable,Power Cord C13-C14,1,426.81,426.81
PO-2023-003016,4,PDU,Monitored PDU,1,3383.48,3383.48
PO-2023-002753,3,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,1803.0,3606.0
PO-2023-001036,1,Network Switch,Catalyst 9300,2,10106.39,20212.77
PO-2023-002890,1,Network Switch,Arista 7050X3,1,53804.19,53804.19
PO-2023-000131,1,Server,PowerEdge R740,1,35424.87,35424.87
PO-2023-002297,11,Load Balancer,F5 BIG-IP 4200v,1,84650.98,84650.98
PO-2023-001178,6,Load Balancer,A10 Thunder 3030S,1,92124.11,92124.11
PO-2023-002297,5,Load Balancer,Citrix ADC VPX,4,82926.03,331704.12
PO-2023-003134,1,Router,SRX5800,2,13990.81,27981.63
PO-2023-001581,7,Storage Array,Pure FlashArray//X,4,357815.5,1431261.99
PO-2023-001157,7,Optics/Transceivers,SFP28 25GBASE-SR,4,3016.07,12064.3
PO-2023-000893,2,Warranty/Support,3-Year Next Business Day,1,30953.76,30953.76
PO-2023-000210,5,Optics/Transceivers,SFP 1000BASE-T,1,1651.28,1651.28
PO-2023-001775,2,Server,PowerEdge R740,2,40373.88,80747.76
PO-2023-000600,4,Optics/Transceivers,SFP28 25GBASE-SR,3,3559.09,10677.27
PO-2023-002334,7,PDU,Zero U PDU,1,4547.66,4547.66
PO-2023-001461,2,Server,ProLiant DL380 Gen10,1,25231.75,25231.75
PO-2023-000322,2,Warranty/Support,5-Year 24x7x4,1,1337.18,1337.18
PO-2023-000111,8,Optics/Transceivers,SFP+ 10GBASE-SR,1,4032.67,4032.67
PO-2023-001081,6,Network Switch,ProCurve 5406zl,2,21210.79,42421.58
PO-2023-002045,9,Cable,Cat6 Ethernet Cable,3,325.39,976.18
PO-2023-000479,2,Cable,USB 3.0 Cable,2,142.33,284.66
PO-2023-000723,1,Load Balancer,Radware Alteon VA,5,25033.61,125168.07
PO-2023-000770,1,Network Switch,PowerConnect 8024F,2,47020.0,94040.0
PO-2023-003197,7,Cooling Unit,InRow RP 300mm,4,25350.19,101400.75
PO-2023-000320,1,Warranty/Support,Hardware Replacement,8,49287.24,394297.89
PO-2023-002236,1,Rack,Server Rack 48U,1,3792.08,3792.08
PO-2023-001583,7,Rack,Colocation Rack 47U,5,3363.01,16815.03
PO-2023-001238,3,Router,RTX1210,2,87830.66,175661.31
PO-2023-000972,3,Warranty/Support,3-Year Next Business Day,7,22234.0,155637.97
PO-2023-001073,1,Network Switch,Nexus 9000,2,28004.56,56009.13
