order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-001729,1,Load Balancer,Citrix ADC VPX,1,35391.21,35391.21
PO-2023-000567,2,Cooling Unit,Liebert XD,3,63811.99,191435.97
PO-2023-001807,1,Server,ProLiant DL380 Gen10,3,38139.25,114417.75
PO-2023-000087,1,Rack,SmartRack 25U,1,4607.05,4607.05
PO-2023-000060,6,Software License,Red Hat Enterprise Linux,2,73561.49,147122.99
PO-2023-001258,3,Warranty/Support,Extended Warranty,2,18226.75,36453.51
PO-2023-000811,1,Cable,Cat6 Ethernet Cable,2,235.87,471.74
PO-2023-000422,1,Cable,Power Cord C13-C14,1,19.01,19.01
PO-2023-001813,1,Cooling Unit,Liebert XD,1,12498.32,12498.32
PO-2023-001080,2,Firewall,SRX4600,4,130183.05,520732.2
PO-2023-002331,2,Cooling Unit,Liebert XD,2,98708.7,197417.4
PO-2023-001123,3,Software License,Oracle Database,4,34319.96,137279.85
PO-2023-002919,6,Server,PowerEdge R750,2,31167.95,62335.9
PO-2023-001923,3,Load Balancer,A10 Thunder 3030S,3,67560.83,202682.49
PO-2023-002971,3,Load Balancer,Citrix ADC VPX,1,38929.67,38929.67
PO-2023-003438,1,Router,ISR 4451,4,38158.32,152633.26
PO-2023-002612,1,PDU,Switched Rack PDU,1,2863.07,2863.07
PO-2023-000166,2,UPS,Galaxy 7000,2,5596.3,11192.59
PO-2023-000569,4,UPS,Galaxy 7000,10,13647.77,136477.73
PO-2023-000214,1,Cable,Power Cord C13-C14,3,143.03,429.09
PO-2023-001080,1,UPS,Smart-UPS SRT 10000VA,1,6019.94,6019.94
PO-2023-001023,1,Optics/Transceivers,SFP28 25GBASE-SR,9,1392.12,12529.09
PO-2023-001210,3,Network Switch,Arista 7050X3,2,49236.11,98472.22
PO-2023-002612,2,UPS,Galaxy 7000,1,49752.66,49752.66
PO-2023-001460,3,Network Switch,Arista 7050X3,10,12143.95,121439.53
PO-2023-003362,1,Software License,VMware vSphere,3,58200.41,174601.24
PO-2023-002787,1,Optics/Transceivers,XFP 10GBASE-ER,1,4169.24,4169.24
PO-2023-001041,15,Router,RTX1210,1,30075.99,30075.99
PO-2023-002190,2,Server,PowerEdge R750,1,48363.42,48363.42
PO-2023-001938,1,Software License,VMware vSphere,1,54394.92,54394.92
PO-2023-000637,2,Warranty/Support,ProSupport Plus,5,38943.68,194718.42
PO-2023-003160,1,Software License,Microsoft SQL Server,1,51200.88,51200.88
PO-2023-001288,3,Storage Array,Unity XT 480,4,297998.48,1191993.94
PO-2023-002045,10,Rack,Server Rack 48U,1,3447.27,3447.27
PO-2023-001158,2,Rack,Colocation Rack 47U,4,1855.15,7420.61
PO-2023-002576,1,Warranty/Support,Extended Warranty,1,44004.47,44004.47
PO-2023-001208,1,Warranty/Support,Hardware Replacement,13,42003.0,546038.96
PO-2023-000790,3,Server,ProLiant DL380 Gen10,1,24182.64,24182.64
PO-2023-000969,3,Software License,Red Hat Enterprise Linux,3,81460.91,244382.74
PO-2023-000465,1,Optics/Transceivers,SFP28 25GBASE-SR,2,1741.54,3483.08
PO-2023-001002,3,Firewall,pfSense SG-5100,2,19261.26,38522.52
PO-2023-002733,1,Software License,Citrix XenApp,1,67361.96,67361.96
PO-2023-000875,2,Network Switch,PowerConnect 8024F,2,63186.84,126373.68
PO-2023-003184,2,Network Switch,ProCurve 5406zl,2,2728.48,5456.96
PO-2023-002180,7,Firewall,pfSense SG-5100,2,35410.5,70821.0
PO-2023-003364,4,Software License,Oracle Database,2,15954.72,31909.45
PO-2023-002133,7,Firewall,PA-3220,2,69530.73,139061.47
PO-2023-001473,1,Network Switch,Catalyst 9300,2,43825.07,87650.13
PO-2023-001700,1,Firewall,SRX4600,2,110968.16,221936.31
PO-2023-001204,9,Warranty/Support,Extended Warranty,1,27129.0,27129.0
PO-2023-001235,4,Cooling Unit,CyberAir 3,2,30558.97,61117.94
PO-2023-000569,6,UPS,PowerMax 2000,3,31022.99,93068.96
PO-2023-000415,1,UPS,PowerWave 9330,2,44375.39,88750.78
PO-2023-000652,4,Cooling Unit,Liebert XD,1,84372.69,84372.69
PO-2023-003373,4,Storage Array,Unity XT 480,1,198767.17,198767.17
PO-2023-000427,9,Software License,Microsoft SQL Server,1,27243.58,27243.58
PO-2023-002352,2,Warranty/Support,5-Year 24x7x4,4,37597.62,150390.49
PO-2023-000719,5,Rack,Open Frame Rack 42U,1,2435.05,2435.05
PO-2023-002111,14,UPS,RT 11000VA,3,21699.08,65097.24
PO-2023-001462,1,Server,ProLiant DL380 Gen10,6,5736.55,34419.3
PO-2023-001486,4,PDU,Metered Rack PDU,1,4617.68,4617.68
PO-2023-001347,3,Network Switch,PowerConnect 8024F,2,39666.84,79333.68
PO-2023-003348,1,Firewall,TZ570,2,4625.54,9251.08
PO-2023-002967,2,Storage Array,Pure FlashArray//X,1,198151.61,198151.61
PO-2023-002430,5,PDU,Switched Rack PDU,3,2524.59,7573.76
PO-2023-001104,1,Storage Array,Unity XT 480,2,161152.51,322305.01
PO-2023-003231,1,PDU,Basic Rack PDU,2,4593.65,9187.3
PO-2023-002497,4,UPS,OnLine S3 15kVA,1,43977.94,43977.94
PO-2023-001219,4,Software License,Red Hat Enterprise Linux,4,88832.12,355328.48
PO-2023-000833,1,PDU,Basic Rack PDU,1,1068.92,1068.92
PO-2023-002397,5,Warranty/Support,5-Year 24x7x4,3,15738.64,47215.93
PO-2023-002663,3,Cable,Cat6 Ethernet Cable,2,475.85,951.71
PO-2023-002978,1,Storage Array,StorageGRID SG1000,5,425797.61,2128988.03
PO-2023-002390,1,Storage Array,Pure FlashArray//X,1,190709.46,190709.46
PO-2023-000137,4,Router,MX480,2,55420.05,110840.1
PO-2023-003332,1,Router,ASR 1001-X,1,63955.31,63955.31
PO-2023-000852,3,Rack,SmartRack 25U,1,4694.37,4694.37
PO-2023-002381,3,Firewall,TZ570,1,104748.75,104748.75
PO-2023-002348,3,Firewall,FortiGate 600E,2,116323.73,232647.46
PO-2023-000675,6,Network Switch,Juniper EX4650,2,33381.44,66762.88
PO-2023-002738,2,Software License,VMware vSphere,1,33690.56,33690.56
PO-2023-000032,3,Load Balancer,Citrix ADC VPX,2,20191.42,40382.85
PO-2023-002203,2,Server,ProLiant DL380 Gen10,1,47072.94,47072.94
PO-2023-002776,4,Cooling Unit,InRow RP 300mm,3,92991.49,278974.46
PO-2023-000186,2,PDU,Intelligent PDU,2,880.54,1761.09
PO-2023-000728,3,Cooling Unit,InRow RP 300mm,1,14896.91,14896.91
PO-2023-002604,3,Router,7206 VXR,5,65163.79,325818.94
PO-2023-000852,1,Firewall,pfSense SG-5100,2,34302.11,68604.23
PO-2023-003071,1,Firewall,pfSense SG-5100,2,94694.65,189389.31
PO-2023-000599,2,Rack,SmartRack 25U,2,2192.17,4384.33
PO-2023-002504,1,UPS,PowerWave 9330,1,39010.0,39010.0
PO-2023-003448,7,Network Switch,Juniper EX4650,2,16581.58,33163.16
PO-2023-001877,3,Optics/Transceivers,SFP 1000BASE-T,1,4447.76,4447.76
PO-2023-000474,2,Cable,Fiber Optic Cable SC-LC,7,378.96,2652.74
PO-2023-000257,1,Storage Array,VMAX All Flash,1,355214.05,355214.05
PO-2023-002969,5,Warranty/Support,Premium Support,3,42709.61,128128.84
PO-2023-003383,1,Optics/Transceivers,SFP+ 10GBASE-SR,2,4714.19,9428.38
PO-2023-001103,4,Server,PowerEdge R750,4,41597.79,166391.16
PO-2023-001939,1,Cooling Unit,Liebert XD,2,80464.2,160928.39
PO-2023-001043,1,Warranty/Support,Extended Warranty,1,4946.06,4946.06
PO-2023-002429,1,Cooling Unit,InRow RP 300mm,3,86447.83,259343.49
PO-2023-001968,4,PDU,Switched Rack PDU,5,1887.58,9437.89
PO-2023-001364,4,Network Switch,ProCurve 5406zl,2,17337.71,34675.42
PO-2023-002590,2,Rack,SmartRack 25U,1,3858.87,3858.87
PO-2023-002141,3,Network Switch,Catalyst 9300,4,68508.17,274032.67
PO-2023-002423,2,Warranty/Support,Premium Support,1,30034.3,30034.3
PO-2023-001488,3,Cable,Power Cord C13-C14,4,448.7,1794.82
PO-2023-003076,2,Software License,Red Hat Enterprise Linux,4,2035.14,8140.57
PO-2023-002996,8,Cable,Coaxial Cable RG6,3,460.88,1382.65
PO-2023-001280,4,Optics/Transceivers,SFP 1000BASE-T,3,4264.57,12793.7
PO-2023-002313,2,UPS,RT 11000VA,2,27839.09,55678.17
PO-2023-002889,4,Server,ThinkSystem SR650,2,16955.78,33911.55
PO-2023-001226,3,Router,RTX1210,5,24513.6,122568.01
PO-2023-001709,4,Storage Array,NetApp FAS2750,3,30904.4,92713.2
PO-2023-002088,6,UPS,RT 11000VA,3,14125.95,42377.86
PO-2023-002433,1,Network Switch,Arista 7050X3,2,62424.22,124848.44
PO-2023-002026,1,Server,System x3650 M5,4,34348.23,137392.93
PO-2023-000773,2,PDU,Basic Rack PDU,7,4882.11,34174.76
PO-2023-000013,4,Cooling Unit,SmartCool Gen4,3,77713.71,233141.12
PO-2023-000795,3,Warranty/Support,Extended Warranty,1,29220.84,29220.84
PO-2023-003399,1,Load Balancer,HAProxy Enterprise,10,95879.53,958795.29
PO-2023-001295,14,PDU,Switched Rack PDU,1,4747.54,4747.54
PO-2023-000137,2,Warranty/Support,Extended Warranty,3,46900.23,140700.7
PO-2023-002769,4,Router,ASR 1001-X,2,35684.26,71368.52
PO-2023-000992,6,Router,MX480,5,24872.31,124361.57
PO-2023-000176,1,Rack,Wall Mount 12U,2,4033.07,8066.14
PO-2023-001015,2,Storage Array,Pure FlashArray//X,1,273255.63,273255.63
PO-2023-001063,10,Firewall,ASA 5516-X,2,53454.84,106909.67
PO-2023-001512,2,Router,RTX1210,1,13983.29,13983.29
PO-2023-001259,2,Rack,Wall Mount 12U,1,1054.28,1054.28
PO-2023-000406,7,Optics/Transceivers,CFP 100GBASE-LR4,3,3584.5,10753.49
PO-2023-000063,1,Software License,Oracle Database,5,44258.23,221291.17
PO-2023-001948,9,Server,PowerEdge R750,4,26849.33,107397.31
PO-2023-000474,1,Cooling Unit,CoolIT Direct2Die,4,59904.02,239616.08
PO-2023-001747,3,Software License,Windows Server 2022,1,62758.17,62758.17
PO-2023-000093,1,UPS,PowerMax 2000,2,37553.21,75106.43
PO-2023-000032,5,Load Balancer,Citrix ADC VPX,2,45910.24,91820.49
PO-2023-000780,6,Warranty/Support,3-Year Next Business Day,1,14684.1,14684.1
PO-2023-002451,1,Cable,USB 3.0 Cable,1,254.55,254.55
PO-2023-000623,1,Server,ThinkSystem SR650,1,23348.31,23348.31
PO-2023-000706,1,Optics/Transceivers,SFP+ 10GBASE-SR,4,1864.58,7458.31
PO-2023-001019,2,Storage Array,VMAX All Flash,6,356997.64,2141985.82
PO-2023-001919,4,Warranty/Support,Extended Warranty,2,15048.42,30096.83
PO-2023-000997,4,Server,ProLiant DL380 Gen10,2,24461.6,48923.2
PO-2023-001194,2,Router,ASR 1001-X,2,13053.12,26106.23
PO-2023-001982,3,Cooling Unit,Stulz CyberAir,2,37184.74,74369.49
PO-2023-002317,1,Load Balancer,HAProxy Enterprise,2,23161.1,46322.19
PO-2023-001058,1,Router,RTX1210,2,41184.28,82368.56
PO-2023-000356,4,Storage Array,VMAX All Flash,4,447105.0,1788420.02
PO-2023-002488,3,Warranty/Support,Premium Support,2,7699.65,15399.3
PO-2023-001276,4,Router,SRX5800,4,60890.87,243563.5
PO-2023-002147,1,Network Switch,Arista 7050X3,2,36958.24,73916.47
PO-2023-002697,2,Firewall,FortiGate 600E,2,41136.08,82272.17
PO-2023-001371,14,Cable,Fiber Optic Cable SC-LC,5,467.15,2335.77
PO-2023-003012,1,Firewall,pfSense SG-5100,2,61959.9,123919.81
PO-2023-002325,2,Software License,VMware vSphere,5,40988.67,204943.37
PO-2023-000918,1,Storage Array,VMAX All Flash,1,41324.9,41324.9
PO-2023-003357,3,Rack,Colocation Rack 47U,3,1029.33,3087.98
PO-2023-002831,2,Warranty/Support,ProSupport Plus,3,11158.69,33476.08
PO-2023-001161,4,Rack,Wall Mount 12U,1,2004.02,2004.02
PO-2023-001310,5,Rack,Wall Mount 12U,3,2851.89,8555.68
PO-2023-002785,1,Storage Array,Pure FlashArray//X,1,252289.89,252289.89
PO-2023-002272,1,Server,PowerEdge R750,2,39920.62,79841.25
PO-2023-001869,11,Load Balancer,Radware Alteon VA,1,88903.14,88903.14
PO-2023-000825,1,PDU,Metered Rack PDU,1,4335.45,4335.45
PO-2023-001051,1,Load Balancer,F5 BIG-IP 4200v,2,17665.05,35330.09
PO-2023-000597,1,Load Balancer,A10 Thunder 3030S,1,33864.06,33864.06
PO-2023-000310,7,UPS,OnLine S3 15kVA,1,46000.42,46000.42
PO-2023-003340,2,Load Balancer,Kemp LoadMaster LM-X15,4,98993.52,395974.08
PO-2023-002136,2,Cooling Unit,Stulz CyberAir,1,68723.31,68723.31
PO-2023-003028,1,PDU,Metered Rack PDU,2,2471.92,4943.83
PO-2023-001561,1,Storage Array,NetApp FAS2750,7,494332.92,3460330.46
PO-2023-001952,2,Software License,Oracle Database,5,93755.92,468779.58
PO-2023-003262,3,Router,7206 VXR,2,71356.9,142713.79
PO-2023-000472,9,Network Switch,Arista 7050X3,2,7742.33,15484.66
PO-2023-000639,3,Cable,HDMI Cable 2.1,1,260.01,260.01
PO-2023-002053,3,Cooling Unit,CyberAir 3,1,13900.58,13900.58
PO-2023-002045,7,Cooling Unit,Liebert XD,2,52934.26,105868.52
PO-2023-001713,12,Software License,Oracle Database,1,63200.85,63200.85
PO-2023-000443,7,Software License,Red Hat Enterprise Linux,1,64611.34,64611.34
PO-2023-002526,12,Software License,VMware vSphere,1,60209.13,60209.13
PO-2023-000179,1,Load Balancer,F5 BIG-IP 4200v,5,89930.64,449653.19
PO-2023-003180,3,Server,System x3650 M5,1,48743.57,48743.57
PO-2023-000969,1,Load Balancer,Citrix ADC VPX,1,49718.0,49718.0
PO-2023-002061,5,Warranty/Support,5-Year 24x7x4,6,31783.88,190703.29
PO-2023-002966,4,UPS,OnLine S3 15kVA,3,21721.43,65164.29
PO-2023-000117,4,Router,ISR 4451,2,7615.99,15231.98
PO-2023-000432,2,PDU,Metered Rack PDU,4,3237.58,12950.3
PO-2023-000252,3,Software License,VMware vSphere,4,50055.82,200223.28
PO-2023-001161,3,Server,ProLiant DL380 Gen10,2,24184.39,48368.77
PO-2023-001886,1,Storage Array,Unity XT 480,2,38470.74,76941.49
PO-2023-001865,3,Software License,VMware vSphere,2,57674.18,115348.37
PO-2023-000006,1,Software License,VMware vSphere,2,32363.35,64726.7
PO-2023-002312,1,UPS,Smart-UPS SRT 10000VA,1,39958.78,39958.78
PO-2023-000559,2,Software License,VMware vSphere,1,18120.71,18120.71
PO-2023-001458,2,Rack,Wall Mount 12U,2,4859.14,9718.27
PO-2023-002856,1,Cable,Power Cord C13-C14,4,114.87,459.5
PO-2023-000395,1,Storage Array,Unity XT 480,2,360235.55,720471.1
PO-2023-003371,13,Storage Array,VMAX All Flash,1,408228.99,408228.99
PO-2023-002360,1,Router,SRX5800,2,58077.2,116154.41
PO-2023-000231,1,Cable,HDMI Cable 2.1,12,353.21,4238.54
PO-2023-002029,1,Load Balancer,Radware Alteon VA,2,93892.57,187785.13
PO-2023-002483,13,Firewall,pfSense SG-5100,2,13919.04,27838.07
PO-2023-000846,4,Software License,VMware vSphere,1,85956.32,85956.32
PO-2023-003159,1,Cooling Unit,Stulz CyberAir,5,17832.79,89163.94
PO-2023-000236,1,Warranty/Support,3-Year Next Business Day,5,7882.47,39412.35
PO-2023-000235,2,Software License,VMware vSphere,9,32635.91,293723.21
PO-2023-003014,3,Load Balancer,A10 Thunder 3030S,7,89876.56,629135.9
PO-2023-002153,4,Optics/Transceivers,SFP+ 10GBASE-SR,2,1383.38,2766.76
PO-2023-001456,4,Software License,Windows Server 2022,2,49301.91,98603.83
PO-2023-000574,1,Router,RTX1210,2,8026.39,16052.78
PO-2023-000029,1,Network Switch,ProCurve 5406zl,1,38698.59,38698.59
PO-2023-001109,1,Server,UCS C220 M5,2,23040.2,46080.4
PO-2023-001170,3,Router,MX480,3,18167.14,54501.43
PO-2023-000477,3,Firewall,pfSense SG-5100,6,82142.48,492854.85
PO-2023-000291,1,Storage Array,3PAR 8450,1,241947.03,241947.03
PO-2023-001906,4,Storage Array,Pure FlashArray//X,6,244905.91,1469435.47
PO-2023-001579,2,Software License,VMware vSphere,1,72435.79,72435.79
PO-2023-002834,2,Rack,Wall Mount 12U,6,4582.8,27496.79
PO-2023-000438,2,Firewall,TZ570,2,88235.63,176471.27
PO-2023-000148,1,Firewall,ASA 5516-X,2,47717.21,95434.42
PO-2023-001328,7,Warranty/Support,5-Year 24x7x4,1,4431.47,4431.47
PO-2023-001282,1,Optics/Transceivers,XFP 10GBASE-ER,1,1187.85,1187.85
PO-2023-001621,2,Router,RTX1210,1,23704.69,23704.69
PO-2023-002019,1,Load Balancer,Citrix ADC VPX,1,19190.22,19190.22
PO-2023-002121,1,Router,RTX1210,1,55887.84,55887.84
PO-2023-000924,3,Firewall,FortiGate 600E,2,63953.58,127907.15
PO-2023-000389,5,Cable,HDMI Cable 2.1,4,440.15,1760.58
PO-2023-003056,2,Warranty/Support,5-Year 24x7x4,3,36419.95,109259.84
PO-2023-000384,4,Rack,SmartRack 25U,2,3209.29,6418.57
PO-2023-002240,7,Warranty/Support,3-Year Next Business Day,3,12035.33,36106.0
PO-2023-000647,6,Optics/Transceivers,XFP 10GBASE-ER,2,3747.09,7494.18
PO-2023-003248,9,Cable,Cat6 Ethernet Cable,1,496.21,496.21
PO-2023-000386,1,Rack,SmartRack 25U,2,2213.46,4426.91
PO-2023-001298,2,Network Switch,Arista 7050X3,2,49306.1,98612.2
PO-2023-001754,2,Storage Array,Pure FlashArray//X,1,398032.16,398032.16
PO-2023-002476,1,Software License,VMware vSphere,3,74512.18,223536.55
PO-2023-003119,1,Server,ProLiant DL380 Gen10,1,16680.84,16680.84
PO-2023-000443,1,Cable,HDMI Cable 2.1,2,202.27,404.53
PO-2023-000443,2,Router,MX480,2,55181.53,110363.06
PO-2023-002004,1,Router,7206 VXR,2,40866.88,81733.75
PO-2023-000684,3,PDU,Switched Rack PDU,3,645.69,1937.07
PO-2023-003003,3,Firewall,pfSense SG-5100,2,76613.99,153227.97
PO-2023-000087,3,PDU,Switched Rack PDU,2,799.93,1599.87
PO-2023-001960,1,Warranty/Support,Extended Warranty,3,7248.87,21746.6
PO-2023-000746,3,Firewall,ASA 5516-X,2,50517.06,101034.12
PO-2023-000755,1,Network Switch,ProCurve 5406zl,2,27643.32,55286.64
PO-2023-002800,1,Cable,USB 3.0 Cable,3,459.26,1377.78
PO-2023-001742,17,UPS,RT 11000VA,2,12161.46,24322.92
PO-2023-002361,4,Optics/Transceivers,CFP 100GBASE-LR4,1,917.71,917.71
PO-2023-003054,1,Cooling Unit,Liebert XD,3,83238.95,249716.86
PO-2023-001043,8,Rack,SmartRack 25U,3,2916.97,8750.91
PO-2023-003129,3,Rack,NetShelter SX 42U,8,4488.54,35908.33
PO-2023-000111,7,Warranty/Support,3-Year Next Business Day,1,2317.71,2317.71
PO-2023-000264,5,UPS,PowerWave 9330,1,49156.59,49156.59
PO-2023-002207,1,Router,ISR 4451,1,52856.78,52856.78
PO-2023-001391,3,UPS,Galaxy 7000,2,45501.06,91002.12
PO-2023-000562,1,PDU,Monitored PDU,1,1988.99,1988.99
PO-2023-001191,7,Firewall,FortiGate 600E,5,18746.76,93733.78
PO-2023-002111,3,Software License,Red Hat Enterprise Linux,1,67667.2,67667.2
PO-2023-001244,1,UPS,OnLine S3 15kVA,2,31531.29,63062.59
PO-2023-003133,4,Router,ASR 1001-X,1,64959.78,64959.78
PO-2023-002837,4,Storage Array,StorageGRID SG1000,1,302682.88,302682.88
PO-2023-001630,4,Warranty/Support,Hardware Replacement,4,11198.69,44794.77
PO-2023-000364,3,Load Balancer,Citrix ADC VPX,1,54172.93,54172.93
PO-2023-001769,1,Cable,HDMI Cable 2.1,3,253.09,759.26
PO-2023-001678,3,Cable,Coaxial Cable RG6,1,166.91,166.91
PO-2023-002378,1,Router,ISR 4451,1,62571.98,62571.98
PO-2023-002898,3,Warranty/Support,5-Year 24x7x4,3,41882.1,125646.3
PO-2023-001368,1,Optics/Transceivers,SFP28 25GBASE-SR,2,1165.49,2330.97
PO-2023-002171,1,Warranty/Support,Extended Warranty,2,47553.53,95107.07
PO-2023-000078,6,Cooling Unit,CyberAir 3,1,31514.98,31514.98
PO-2023-002934,4,Load Balancer,Kemp LoadMaster LM-X15,1,95955.96,95955.96
PO-2023-001778,1,Server,ThinkSystem SR650,14,20105.73,281480.23
PO-2023-002605,2,UPS,Smart-UPS SRT 10000VA,1,11476.0,11476.0
PO-2023-003187,2,Optics/Transceivers,XFP 10GBASE-ER,2,3137.42,6274.84
PO-2023-002853,1,Firewall,FortiGate 600E,2,39582.95,79165.9
PO-2023-002592,1,Server,UCS C220 M5,2,7105.48,14210.96
PO-2023-000594,2,Storage Array,Unity XT 480,4,397971.36,1591885.45
PO-2023-001042,5,Storage Array,NetApp FAS2750,3,98800.92,296402.76
PO-2023-001481,1,Load Balancer,Citrix ADC VPX,1,96103.19,96103.19
PO-2023-003113,1,Cooling Unit,CoolIT Direct2Die,3,49468.67,148406.02
PO-2023-003277,4,Warranty/Support,Premium Support,3,2352.13,7056.38
PO-2023-001831,2,Optics/Transceivers,CFP 100GBASE-LR4,1,2845.7,2845.7
PO-2023-002465,1,Storage Array,NetApp FAS2750,1,72421.89,72421.89
PO-2023-000679,1,Software License,Citrix XenApp,8,563.98,4511.87
PO-2023-000690,2,PDU,Zero U PDU,2,4268.84,8537.67
PO-2023-001128,1,Optics/Transceivers,SFP28 25GBASE-SR,11,3890.06,42790.64
PO-2023-001971,2,Software License,VMware vSphere,2,56314.24,112628.48
PO-2023-002790,1,Optics/Transceivers,XFP 10GBASE-ER,2,3339.12,6678.23
PO-2023-000121,1,Software License,Oracle Database,1,81694.02,81694.02
PO-2023-002260,9,Storage Array,Pure FlashArray//X,2,231151.0,462301.99
PO-2023-003190,1,Firewall,SRX4600,2,59622.38,119244.77
PO-2023-001241,5,Cooling Unit,SmartCool Gen4,3,89731.21,269193.64
PO-2023-002308,7,PDU,Intelligent PDU,1,2377.0,2377.0
PO-2023-000197,2,Cooling Unit,Stulz CyberAir,12,81640.67,979687.99
PO-2023-000543,3,Storage Array,Pure FlashArray//X,5,155889.42,779447.09
PO-2023-003469,1,UPS,PowerMax 2000,3,9259.23,27777.7
PO-2023-001491,2,Load Balancer,Kemp LoadMaster LM-X15,2,13374.88,26749.76
PO-2023-001425,1,Cooling Unit,InRow RP 300mm,3,46118.15,138354.46
PO-2023-002279,1,Server,UCS C220 M5,1,48610.05,48610.05
PO-2023-000696,2,PDU,Switched Rack PDU,3,1456.81,4370.43
PO-2023-001769,3,Optics/Transceivers,CFP 100GBASE-LR4,1,2754.48,2754.48
PO-2023-001326,2,Warranty/Support,5-Year 24x7x4,2,38047.97,76095.95
PO-2023-002969,9,Server,ProLiant DL380 Gen10,1,21988.99,21988.99
PO-2023-001716,1,UPS,OnLine S3 15kVA,3,7726.86,23180.58
PO-2023-002887,5,Warranty/Support,ProSupport Plus,3,9014.62,27043.86
PO-2023-001059,1,Storage Array,StorageGRID SG1000,3,208998.3,626994.89
PO-2023-001750,1,Load Balancer,Kemp LoadMaster LM-X15,1,11857.73,11857.73
PO-2023-001680,7,Firewall,TZ570,2,32105.27,64210.55
PO-2023-000005,1,Load Balancer,Radware Alteon VA,2,39398.61,78797.22
PO-2023-000980,1,Storage Array,VMAX All Flash,1,117401.74,117401.74
PO-2023-000138,1,Rack,NetShelter SX 42U,2,4125.29,8250.57
PO-2023-002920,5,PDU,Intelligent PDU,1,3020.82,3020.82
PO-2023-002394,5,Cooling Unit,CyberAir 3,2,96426.97,192853.95
PO-2023-001249,1,Cooling Unit,CoolIT Direct2Die,4,31021.38,124085.52
PO-2023-001460,4,Software License,Microsoft SQL Server,1,12548.0,12548.0
PO-2023-000295,3,Software License,VMware vSphere,6,78841.27,473047.64
PO-2023-000385,3,Router,SRX5800,2,75797.94,151595.88
PO-2023-002695,7,Cable,Cat6 Ethernet Cable,1,303.79,303.79
PO-2023-001519,2,UPS,RT 11000VA,1,13757.19,13757.19
PO-2023-001498,2,PDU,Monitored PDU,6,956.71,5740.26
PO-2023-002196,2,Firewall,SRX4600,4,48314.38,193257.54
PO-2023-001095,2,Server,PowerEdge R740,2,11609.35,23218.71
PO-2023-000778,3,Load Balancer,F5 BIG-IP 4200v,1,52521.43,52521.43
PO-2023-002550,3,PDU,Metered Rack PDU,1,2923.76,2923.76
PO-2023-001525,2,PDU,Zero U PDU,1,4554.7,4554.7
PO-2023-001271,2,Network Switch,Catalyst 9300,3,15344.4,46033.21
PO-2023-002856,3,Cooling Unit,SmartCool Gen4,3,26082.19,78246.56
PO-2023-001726,3,Router,SRX5800,3,77577.73,232733.18
PO-2023-003043,5,Storage Array,VMAX All Flash,1,67519.46,67519.46
PO-2023-003337,2,Warranty/Support,Premium Support,2,3626.84,7253.67
PO-2023-001967,5,PDU,Intelligent PDU,2,1531.65,3063.29
PO-2023-000749,2,Rack,Colocation Rack 47U,1,2917.1,2917.1
PO-2023-003130,4,Cooling Unit,Liebert XD,4,20647.42,82589.68
PO-2023-001638,2,Storage Array,Unity XT 480,3,314790.3,944370.91
PO-2023-003450,3,UPS,PowerMax 2000,1,13191.85,13191.85
PO-2023-003405,4,Rack,NetShelter SX 42U,1,4242.47,4242.47
PO-2023-000310,4,Cable,HDMI Cable 2.1,5,371.04,1855.22
PO-2023-000254,5,Cable,Cat6 Ethernet Cable,9,302.94,2726.47
PO-2023-003268,1,Cable,Power Cord C13-C14,7,217.89,1525.23
PO-2023-000233,3,Software License,Red Hat Enterprise Linux,1,73463.13,73463.13
PO-2023-002764,1,Warranty/Support,Premium Support,2,35102.27,70204.55
PO-2023-003021,2,UPS,PowerMax 2000,3,48277.6,144832.8
PO-2023-001380,3,Network Switch,PowerConnect 8024F,1,3782.67,3782.67
PO-2023-002326,3,Cooling Unit,Liebert XD,1,85381.88,85381.88
PO-2023-002905,2,PDU,Intelligent PDU,3,976.15,2928.44
PO-2023-002445,1,Warranty/Support,3-Year Next Business Day,7,20798.18,145587.27
PO-2023-002621,1,Storage Array,NetApp FAS2750,3,425652.98,1276958.93
PO-2023-002902,3,Firewall,ASA 5516-X,2,128283.56,256567.13
PO-2023-001664,1,Load Balancer,Citrix ADC VPX,2,33441.2,66882.4
PO-2023-002682,5,Warranty/Support,5-Year 24x7x4,1,32333.29,32333.29
PO-2023-001611,1,Warranty/Support,3-Year Next Business Day,4,42096.06,168384.22
PO-2023-000581,1,UPS,PowerWave 9330,3,48426.42,145279.27
PO-2023-001270,6,Optics/Transceivers,XFP 10GBASE-ER,1,1766.12,1766.12
PO-2023-001211,1,Firewall,TZ570,1,3642.48,3642.48
PO-2023-003407,1,Firewall,PA-3220,2,63475.5,126951.01
PO-2023-002643,9,Network Switch,PowerConnect 8024F,2,59375.54,118751.08
PO-2023-000227,3,Network Switch,Catalyst 9300,2,8723.21,17446.42
PO-2023-002885,11,Cable,Coaxial Cable RG6,3,463.58,1390.75
PO-2023-001563,4,Network Switch,Juniper EX4650,2,39683.87,79367.73
PO-2023-001649,3,Rack,NetShelter SX 42U,4,4144.1,16576.4
PO-2023-000387,4,Router,ASR 1001-X,2,93982.82,187965.65
PO-2023-000072,4,PDU,Switched Rack PDU,2,1654.53,3309.07
PO-2023-002269,5,Warranty/Support,3-Year Next Business Day,6,16729.62,100377.73
PO-2023-003040,6,Firewall,PA-3220,2,23458.3,46916.6
