order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-002834,3,Rack,Open Frame Rack 42U,2,3005.2,6010.4
PO-2023-001241,1,Cable,Cat6 Ethernet Cable,2,368.33,736.66
PO-2023-002208,5,Router,ASR 1001-X,2,44067.66,88135.32
PO-2023-000435,1,Software License,Windows Server 2022,3,3932.32,11796.96
PO-2023-002722,1,Load Balancer,HAProxy Enterprise,1,85814.67,85814.67
PO-2023-000243,1,Cooling Unit,SmartCool Gen4,1,81776.26,81776.26
PO-2023-000996,3,Server,ProLiant DL380 Gen10,1,8610.29,8610.29
PO-2023-000227,5,Cooling Unit,CyberAir 3,1,59398.55,59398.55
PO-2023-003020,4,Cooling Unit,CyberAir 3,3,49972.0,149915.99
PO-2023-003455,6,Load Balancer,F5 BIG-IP 4200v,2,65215.53,130431.05
PO-2023-001023,4,UPS,RT 11000VA,1,37619.17,37619.17
PO-2023-001202,3,Software License,VMware vSphere,4,77224.9,308899.6
PO-2023-001266,3,Storage Array,Unity XT 480,6,30180.82,181084.94
PO-2023-000348,2,Firewall,SRX4600,2,115790.04,231580.08
PO-2023-002195,2,Router,ASR 1001-X,2,70976.58,141953.15
PO-2023-001090,1,Server,ThinkSystem SR650,3,49342.33,148026.99
PO-2023-001814,1,Load Balancer,Citrix ADC VPX,2,95256.73,190513.45
PO-2023-002242,8,Load Balancer,HAProxy Enterprise,3,51405.53,154216.58
PO-2023-002871,1,Optics/Transceivers,SFP 1000BASE-T,2,4682.1,9364.21
PO-2023-000783,1,Server,ThinkSystem SR650,1,30060.08,30060.08
PO-2023-000072,5,Router,7206 VXR,2,57271.52,114543.04
PO-2023-001204,11,Software License,Citrix XenApp,8,12518.03,100144.27
PO-2023-001151,8,UPS,PowerMax 2000,3,34766.4,104299.21
PO-2023-002180,5,Server,ThinkSystem SR650,3,14257.27,42771.82
PO-2023-000734,2,Server,System x3650 M5,2,46996.64,93993.28
PO-2023-000726,2,Network Switch,ProCurve 5406zl,3,6265.46,18796.39
PO-2023-000264,4,UPS,Galaxy 7000,6,11353.96,68123.75
PO-2023-000126,3,Server,PowerEdge R740,3,9698.19,29094.56
PO-2023-002230,5,Firewall,ASA 5516-X,2,46374.58,92749.16
PO-2023-000384,2,Load Balancer,HAProxy Enterprise,2,35853.19,71706.39
PO-2023-001957,1,Optics/Transceivers,SFP 1000BASE-T,2,4088.73,8177.47
PO-2023-002020,2,Storage Array,Pure FlashArray//X,2,279308.17,558616.35
PO-2023-002209,8,Storage Array,Unity XT 480,2,238609.94,477219.89
PO-2023-001717,2,Router,RTX1210,3,97801.67,293405.0
PO-2023-003414,11,Rack,SmartRack 25U,1,1551.28,1551.28
PO-2023-001448,1,Cable,USB 3.0 Cable,3,35.82,107.45
PO-2023-001660,2,Software License,Windows Server 2022,4,3322.29,13289.15
PO-2023-002240,5,Warranty/Support,5-Year 24x7x4,3,29264.08,87792.24
PO-2023-003073,3,Router,7206 VXR,1,86246.08,86246.08
PO-2023-000880,5,Software License,Oracle Database,1,80241.91,80241.91
PO-2023-003457,8,Cooling Unit,Liebert XD,1,16150.0,16150.0
PO-2023-000126,4,Warranty/Support,5-Year 24x7x4,1,20673.38,20673.38
PO-2023-002686,4,Storage Array,StorageGRID SG1000,3,43294.91,129884.72
PO-2023-003483,3,UPS,RT 11000VA,2,15071.08,30142.17
PO-2023-001972,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,1588.09,1588.09
PO-2023-002408,16,Software License,Red Hat Enterprise Linux,2,72229.68,144459.35
PO-2023-001596,1,Storage Array,3PAR 8450,7,278213.26,1947492.84
PO-2023-002652,2,Software License,Oracle Database,8,96685.27,773482.19
PO-2023-001258,8,Server,PowerEdge R750,3,41593.31,124779.93
PO-2023-000434,1,Storage Array,3PAR 8450,1,352343.09,352343.09
PO-2023-002116,1,Router,RTX1210,2,5470.88,10941.75
PO-2023-001874,1,Software License,Microsoft SQL Server,2,61163.96,122327.93
PO-2023-002116,7,Network Switch,ProCurve 5406zl,2,8385.24,16770.48
PO-2023-000470,1,Firewall,pfSense SG-5100,1,6232.02,6232.02
PO-2023-003131,6,Load Balancer,Citrix ADC VPX,1,69708.7,69708.7
PO-2023-001388,2,Optics/Transceivers,SFP 1000BASE-T,3,1597.75,4793.26
PO-2023-002326,2,UPS,Galaxy 7000,1,30670.65,30670.65
PO-2023-002029,14,Software License,Windows Server 2022,1,25990.62,25990.62
PO-2023-001811,6,Software License,Windows Server 2022,1,91168.52,91168.52
PO-2023-002797,1,Software License,Windows Server 2022,2,49211.5,98422.99
PO-2023-000829,1,PDU,Intelligent PDU,1,2858.5,2858.5
PO-2023-001347,1,Cooling Unit,SmartCool Gen4,2,58070.8,116141.6
PO-2023-001157,10,Cooling Unit,CyberAir 3,2,52170.52,104341.05
PO-2023-001625,1,Cooling Unit,InRow RP 300mm,3,78475.77,235427.3
PO-2023-000788,5,Software License,Red Hat Enterprise Linux,4,12807.69,51230.77
PO-2023-002398,5,PDU,Zero U PDU,5,3617.18,18085.89
PO-2023-003135,2,Optics/Transceivers,SFP28 25GBASE-SR,1,1665.64,1665.64
PO-2023-002852,4,Load Balancer,Citrix ADC VPX,2,83509.17,167018.33
PO-2023-001026,4,Cable,USB 3.0 Cable,2,316.87,633.73
PO-2023-000397,2,Warranty/Support,Hardware Replacement,2,22563.63,45127.25
PO-2023-003391,1,Firewall,SRX4600,2,130755.76,261511.51
PO-2023-002216,1,Router,ASR 1001-X,1,43111.67,43111.67
PO-2023-000164,2,Warranty/Support,5-Year 24x7x4,6,37465.44,224792.66
PO-2023-000389,3,Firewall,pfSense SG-5100,2,136892.63,273785.26
PO-2023-001756,4,Optics/Transceivers,SFP 1000BASE-T,2,2486.54,4973.08
PO-2023-003280,1,Load Balancer,Radware Alteon VA,1,24663.99,24663.99
PO-2023-003181,1,Server,ThinkSystem SR650,2,21474.16,42948.31
PO-2023-000853,6,Software License,Citrix XenApp,2,7008.37,14016.74
PO-2023-003379,1,Storage Array,VMAX All Flash,1,498418.06,498418.06
PO-2023-001475,1,Cable,HDMI Cable 2.1,2,359.44,718.87
PO-2023-002924,3,Router,MX480,1,82393.49,82393.49
PO-2023-002285,7,Software License,Red Hat Enterprise Linux,1,4255.45,4255.45
PO-2023-003058,8,Storage Array,Unity XT 480,3,212873.46,638620.38
PO-2023-000285,1,Storage Array,3PAR 8450,1,106658.46,106658.46
PO-2023-002865,7,Warranty/Support,Premium Support,5,45487.35,227436.75
PO-2023-000057,2,Load Balancer,Radware Alteon VA,1,41141.49,41141.49
PO-2023-003404,3,Software License,Windows Server 2022,5,32450.72,162253.6
PO-2023-001071,1,Software License,Windows Server 2022,1,99074.17,99074.17
PO-2023-002327,1,Optics/Transceivers,SFP 1000BASE-T,1,3377.23,3377.23
PO-2023-002505,1,Storage Array,Pure FlashArray//X,1,406064.84,406064.84
PO-2023-000981,2,Warranty/Support,3-Year Next Business Day,7,31533.13,220731.88
PO-2023-002236,2,UPS,Smart-UPS SRT 10000VA,1,46929.49,46929.49
PO-2023-000831,1,Load Balancer,Radware Alteon VA,6,88928.99,533573.97
PO-2023-002934,3,Cable,Coaxial Cable RG6,1,216.93,216.93
PO-2023-003032,2,UPS,Smart-UPS SRT 10000VA,1,39851.03,39851.03
PO-2023-003266,5,Network Switch,Nexus 9000,2,3323.89,6647.78
PO-2023-001310,3,UPS,PowerWave 9330,2,14754.7,29509.39
PO-2023-001383,4,Rack,SmartRack 25U,2,1976.32,3952.64
PO-2023-001535,1,Load Balancer,Kemp LoadMaster LM-X15,2,21906.6,43813.19
PO-2023-002669,2,Network Switch,Arista 7050X3,2,73356.91,146713.81
PO-2023-000864,1,Server,PowerEdge R740,3,26073.54,78220.63
PO-2023-000809,5,Network Switch,Arista 7050X3,2,9828.21,19656.43
PO-2023-001448,3,PDU,Switched Rack PDU,7,3153.49,22074.43
PO-2023-000488,1,Rack,Colocation Rack 47U,2,3576.11,7152.21
PO-2023-002313,9,Storage Array,Pure FlashArray//X,6,293271.35,1759628.12
PO-2023-002234,5,Rack,Wall Mount 12U,1,3405.76,3405.76
PO-2023-000406,6,Router,ISR 4451,2,44038.63,88077.25
PO-2023-001609,1,Server,PowerEdge R750,2,31484.39,62968.78
PO-2023-003092,1,Storage Array,NetApp FAS2750,2,475887.49,951774.97
PO-2023-001295,7,Software License,Microsoft SQL Server,4,18786.01,75144.05
PO-2023-002563,1,Network Switch,PowerConnect 8024F,4,50270.92,201083.68
PO-2023-001514,1,Storage Array,NetApp FAS2750,3,249923.88,749771.65
PO-2023-002643,4,Rack,Server Rack 48U,1,3144.57,3144.57
PO-2023-001754,1,Software License,Red Hat Enterprise Linux,1,76185.15,76185.15
PO-2023-000076,4,Router,SRX5800,2,35720.3,71440.6
PO-2023-002670,7,Load Balancer,Citrix ADC VPX,1,19083.58,19083.58
PO-2023-002408,13,Warranty/Support,Extended Warranty,1,23764.74,23764.74
PO-2023-002907,1,UPS,OnLine S3 15kVA,3,47966.55,143899.66
PO-2023-000245,1,Optics/Transceivers,SFP 1000BASE-T,2,751.75,1503.5
PO-2023-000210,1,PDU,Basic Rack PDU,1,4582.62,4582.62
PO-2023-002162,2,Rack,Wall Mount 12U,3,3170.71,9512.14
PO-2023-001080,3,Optics/Transceivers,CFP 100GBASE-LR4,1,4034.05,4034.05
PO-2023-000461,1,Cooling Unit,Stulz CyberAir,1,94025.38,94025.38
PO-2023-000991,1,Network Switch,ProCurve 5406zl,2,19402.65,38805.3
PO-2023-000918,5,Load Balancer,Radware Alteon VA,3,56960.99,170882.98
PO-2023-002257,1,Software License,Red Hat Enterprise Linux,1,77801.75,77801.75
PO-2023-000099,3,Load Balancer,HAProxy Enterprise,1,86778.07,86778.07
PO-2023-002394,1,Network Switch,PowerConnect 8024F,2,13448.31,26896.61
PO-2023-001641,2,Firewall,TZ570,2,120024.6,240049.19
PO-2023-001380,6,Software License,Red Hat Enterprise Linux,1,10592.3,10592.3
PO-2023-000988,2,Rack,Colocation Rack 47U,1,3311.49,3311.49
PO-2023-000988,12,UPS,PowerWave 9330,3,27496.15,82488.44
PO-2023-000853,5,Network Switch,PowerConnect 8024F,1,13689.36,13689.36
PO-2023-002045,4,Router,SRX5800,2,62714.42,125428.84
PO-2023-000988,1,Optics/Transceivers,SFP+ 10GBASE-SR,2,217.78,435.57
PO-2023-000965,1,UPS,OnLine S3 15kVA,3,32964.32,98892.97
PO-2023-001157,3,Cooling Unit,CoolIT Direct2Die,2,30132.35,60264.7
PO-2023-002429,2,Server,ProLiant DL380 Gen10,1,19886.5,19886.5
PO-2023-002507,1,Load Balancer,A10 Thunder 3030S,6,77337.0,464022.02
PO-2023-001657,4,PDU,Basic Rack PDU,1,3025.53,3025.53
PO-2023-000858,4,Warranty/Support,5-Year 24x7x4,3,5446.88,16340.63
PO-2023-001530,6,Cooling Unit,CyberAir 3,4,59590.04,238360.17
PO-2023-000440,3,UPS,Galaxy 7000,4,27513.4,110053.62
PO-2023-001534,5,Firewall,pfSense SG-5100,2,88478.19,176956.38
PO-2023-001106,5,Cable,USB 3.0 Cable,3,227.26,681.79
PO-2023-003368,3,Firewall,FortiGate 600E,4,95218.58,380874.32
PO-2023-002606,2,Storage Array,StorageGRID SG1000,2,137476.43,274952.86
PO-2023-002972,3,Network Switch,ProCurve 5406zl,6,16310.09,97860.53
PO-2023-001425,2,Cooling Unit,InRow RP 300mm,3,84167.89,252503.66
PO-2023-002260,8,Network Switch,Arista 7050X3,4,28323.28,113293.11
PO-2023-000936,2,Firewall,FortiGate 600E,2,59084.57,118169.14
PO-2023-001070,9,Warranty/Support,5-Year 24x7x4,1,37416.99,37416.99
PO-2023-000427,8,Firewall,FortiGate 600E,5,129235.13,646175.66
PO-2023-001696,1,Warranty/Support,ProSupport Plus,3,7374.18,22122.53
PO-2023-001657,5,Network Switch,Arista 7050X3,2,48356.39,96712.78
PO-2023-002003,1,Warranty/Support,Hardware Replacement,4,3223.7,12894.8
PO-2023-001537,4,Software License,Oracle Database,1,21421.27,21421.27
PO-2023-000302,4,Firewall,pfSense SG-5100,2,66537.97,133075.93
PO-2023-001040,3,Warranty/Support,ProSupport Plus,3,32223.18,96669.55
PO-2023-001041,18,UPS,RT 11000VA,1,18072.65,18072.65
PO-2023-002982,3,Load Balancer,F5 BIG-IP 4200v,2,50899.98,101799.96
PO-2023-002627,5,Cable,HDMI Cable 2.1,1,352.14,352.14
PO-2023-000046,14,Cable,HDMI Cable 2.1,1,440.53,440.53
PO-2023-000126,6,Warranty/Support,Premium Support,2,35038.94,70077.87
PO-2023-001402,1,Firewall,TZ570,2,144922.93,289845.85
PO-2023-000091,1,PDU,Switched Rack PDU,3,4466.53,13399.59
PO-2023-000510,1,UPS,Galaxy 7000,4,46886.35,187545.38
PO-2023-001253,1,Rack,NetShelter SX 42U,4,4429.95,17719.8
PO-2023-002269,6,UPS,PowerWave 9330,5,33353.33,166766.63
PO-2023-003319,1,UPS,Galaxy 7000,2,25835.69,51671.38
PO-2023-002887,1,Warranty/Support,3-Year Next Business Day,2,4204.8,8409.61
PO-2023-000188,4,UPS,PowerMax 2000,1,26372.79,26372.79
PO-2023-001793,1,Storage Array,VMAX All Flash,1,148968.04,148968.04
PO-2023-002238,1,Network Switch,PowerConnect 8024F,2,11740.07,23480.13
PO-2023-002921,2,Server,System x3650 M5,1,9476.98,9476.98
PO-2023-000850,4,Server,PowerEdge R750,2,35140.42,70280.83
PO-2023-002690,4,PDU,Zero U PDU,1,4530.44,4530.44
PO-2023-003198,8,Optics/Transceivers,SFP28 25GBASE-SR,2,1199.37,2398.73
PO-2023-000065,7,Optics/Transceivers,SFP 1000BASE-T,6,3478.68,20872.09
PO-2023-000048,2,Software License,Red Hat Enterprise Linux,1,28775.11,28775.11
PO-2023-000236,2,Optics/Transceivers,SFP28 25GBASE-SR,2,1775.05,3550.1
PO-2023-002400,1,Storage Array,Pure FlashArray//X,7,90521.75,633652.28
PO-2023-003365,1,Warranty/Support,Hardware Replacement,1,38171.15,38171.15
PO-2023-003036,1,Network Switch,ProCurve 5406zl,2,30883.71,61767.42
PO-2023-001680,1,Storage Array,VMAX All Flash,1,36691.18,36691.18
PO-2023-002747,1,Warranty/Support,Premium Support,1,15887.75,15887.75
PO-2023-001570,2,Firewall,SRX4600,5,122953.59,614767.97
PO-2023-000432,3,Optics/Transceivers,SFP28 25GBASE-SR,6,334.41,2006.46
PO-2023-000643,2,Cooling Unit,InRow RP 300mm,1,46914.74,46914.74
PO-2023-002682,1,Storage Array,NetApp FAS2750,1,277813.24,277813.24
PO-2023-003242,3,Firewall,FortiGate 600E,3,109438.57,328315.71
PO-2023-000257,2,Software License,Windows Server 2022,1,97761.24,97761.24
PO-2023-003158,7,Cooling Unit,CoolIT Direct2Die,3,37381.53,112144.6
PO-2023-002698,1,Router,MX480,2,26671.78,53343.56
PO-2023-002000,4,Cable,Power Cord C13-C14,1,205.71,205.71
PO-2023-000024,3,Warranty/Support,5-Year 24x7x4,3,2315.82,6947.46
PO-2023-002749,1,Cable,Coaxial Cable RG6,5,75.64,378.2
PO-2023-002263,1,Cooling Unit,InRow RP 300mm,1,94464.13,94464.13
PO-2023-000538,14,Cable,Coaxial Cable RG6,1,235.74,235.74
PO-2023-000109,5,Firewall,TZ570,1,91049.84,91049.84
PO-2023-000477,2,Cable,HDMI Cable 2.1,4,478.85,1915.4
PO-2023-000842,8,Server,PowerEdge R750,1,16480.19,16480.19
PO-2023-001316,5,Optics/Transceivers,CFP 100GBASE-LR4,2,4774.93,9549.86
PO-2023-001944,2,Load Balancer,Citrix ADC VPX,1,27893.26,27893.26
PO-2023-001330,2,Router,RTX1210,1,5197.74,5197.74
PO-2023-001004,1,PDU,Intelligent PDU,1,3400.61,3400.61
PO-2023-000880,2,Warranty/Support,Hardware Replacement,3,11956.11,35868.34
PO-2023-000142,1,Rack,Server Rack 48U,1,4170.38,4170.38
PO-2023-000433,8,Storage Array,VMAX All Flash,1,217902.24,217902.24
PO-2023-000738,4,Warranty/Support,ProSupport Plus,6,21713.91,130283.46
PO-2023-001178,7,Cable,HDMI Cable 2.1,2,446.3,892.61
PO-2023-003371,8,Load Balancer,Kemp LoadMaster LM-X15,1,55145.76,55145.76
PO-2023-000241,9,Firewall,FortiGate 600E,1,16397.67,16397.67
PO-2023-002757,2,Software License,Citrix XenApp,3,46423.67,139271.01
PO-2023-002399,5,Warranty/Support,Premium Support,1,44865.33,44865.33
PO-2023-002103,2,PDU,Metered Rack PDU,1,3751.02,3751.02
PO-2023-002648,2,PDU,Switched Rack PDU,2,3567.46,7134.92
PO-2023-000505,3,Warranty/Support,3-Year Next Business Day,1,6745.39,6745.39
PO-2023-002516,7,Cooling Unit,Liebert XD,3,49029.07,147087.21
PO-2023-003007,3,PDU,Switched Rack PDU,2,1695.69,3391.38
PO-2023-000865,1,Software License,Citrix XenApp,1,27442.18,27442.18
PO-2023-002716,6,Firewall,TZ570,8,92780.04,742240.35
PO-2023-002928,1,Network Switch,Arista 7050X3,2,67020.49,134040.98
PO-2023-002170,2,Software License,Oracle Database,5,93989.74,469948.72
PO-2023-001116,6,Rack,Server Rack 48U,8,4483.13,35865.03
PO-2023-002829,1,Software License,VMware vSphere,2,24795.86,49591.73
PO-2023-000761,4,Optics/Transceivers,CFP 100GBASE-LR4,1,3218.09,3218.09
PO-2023-001551,2,Cable,Fiber Optic Cable SC-LC,1,144.44,144.44
PO-2023-000251,1,Router,ISR 4451,2,30269.78,60539.56
PO-2023-001422,4,Network Switch,Catalyst 9300,5,37864.72,189323.61
PO-2023-003091,1,Network Switch,Catalyst 9300,4,74095.57,296382.29
PO-2023-002802,1,Rack,SmartRack 25U,1,3274.93,3274.93
PO-2023-000204,2,PDU,Basic Rack PDU,4,970.05,3880.18
PO-2023-001713,6,Cooling Unit,InRow RP 300mm,2,71822.97,143645.94
PO-2023-002059,1,UPS,PowerMax 2000,1,32298.84,32298.84
PO-2023-001670,2,PDU,Basic Rack PDU,1,2881.18,2881.18
PO-2023-002042,4,Network Switch,Catalyst 9300,2,8802.5,17605.01
PO-2023-001361,2,Server,PowerEdge R740,2,41827.31,83654.61
PO-2023-000278,1,Firewall,FortiGate 600E,6,89982.39,539894.37
PO-2023-002028,2,Cable,Power Cord C13-C14,10,329.45,3294.48
PO-2023-001993,5,Software License,Oracle Database,4,25544.89,102179.55
PO-2023-003455,3,Cable,Fiber Optic Cable SC-LC,1,18.04,18.04
PO-2023-002209,6,Server,PowerEdge R740,3,34079.01,102237.02
PO-2023-003444,5,PDU,Switched Rack PDU,3,1784.9,5354.7
PO-2023-002799,3,Software License,Citrix XenApp,4,52918.23,211672.92
PO-2023-000308,2,Load Balancer,Radware Alteon VA,1,18259.98,18259.98
PO-2023-002631,2,Cable,Fiber Optic Cable SC-LC,2,63.44,126.88
PO-2023-002385,5,Server,UCS C220 M5,1,31210.91,31210.91
PO-2023-002444,4,Warranty/Support,ProSupport Plus,2,47287.76,94575.53
PO-2023-001056,3,Cable,USB 3.0 Cable,4,193.9,775.58
PO-2023-000695,2,Warranty/Support,Hardware Replacement,5,17018.88,85094.42
PO-2023-000105,2,Warranty/Support,Premium Support,3,8773.03,26319.1
PO-2023-001176,3,Router,RTX1210,2,31506.68,63013.36
PO-2023-000917,6,Optics/Transceivers,XFP 10GBASE-ER,6,3611.49,21668.97
PO-2023-001143,1,Router,7206 VXR,2,66567.7,133135.4
PO-2023-000165,1,Router,ISR 4451,2,81885.82,163771.64
PO-2023-000961,3,Optics/Transceivers,SFP+ 10GBASE-SR,1,1870.18,1870.18
PO-2023-000138,4,Cable,Cat6 Ethernet Cable,1,459.57,459.57
PO-2023-000531,3,Firewall,pfSense SG-5100,2,54117.46,108234.92
PO-2023-002613,6,Network Switch,ProCurve 5406zl,2,67853.46,135706.92
PO-2023-001061,1,Load Balancer,Kemp LoadMaster LM-X15,7,79919.29,559435.03
PO-2023-003152,5,Network Switch,ProCurve 5406zl,1,60964.92,60964.92
PO-2023-000384,1,Firewall,SRX4600,1,121582.82,121582.82
PO-2023-001936,2,Warranty/Support,Premium Support,1,13096.89,13096.89
PO-2023-002610,1,Firewall,pfSense SG-5100,2,40153.32,80306.64
PO-2023-002294,1,Router,MX480,3,88273.25,264819.74
PO-2023-001831,1,Optics/Transceivers,SFP28 25GBASE-SR,1,1869.96,1869.96
PO-2023-001850,5,Storage Array,NetApp FAS2750,3,119405.15,358215.45
PO-2023-001464,1,PDU,Switched Rack PDU,4,1511.07,6044.28
PO-2023-001646,3,Optics/Transceivers,SFP 1000BASE-T,1,1251.86,1251.86
PO-2023-003003,2,Warranty/Support,Hardware Replacement,3,45638.22,136914.67
PO-2023-000456,2,UPS,PowerMax 2000,1,47689.43,47689.43
PO-2023-002209,4,Rack,NetShelter SX 42U,3,1170.83,3512.48
PO-2023-002779,3,Cable,Power Cord C13-C14,1,140.31,140.31
PO-2023-001499,5,Server,PowerEdge R740,1,38140.34,38140.34
PO-2023-002642,1,Cable,USB 3.0 Cable,3,75.59,226.78
PO-2023-000866,1,Router,ISR 4451,1,53816.45,53816.45
PO-2023-000262,6,Load Balancer,A10 Thunder 3030S,2,99292.21,198584.42
PO-2023-000681,2,Load Balancer,A10 Thunder 3030S,3,82590.64,247771.91
PO-2023-000576,1,Network Switch,Catalyst 9300,2,61164.28,122328.56
PO-2023-001011,3,Storage Array,Unity XT 480,3,263054.15,789162.45
PO-2023-002631,3,Optics/Transceivers,SFP 1000BASE-T,2,672.5,1345.0
PO-2023-001346,2,Software License,Citrix XenApp,2,15996.18,31992.36
PO-2023-003233,3,Server,PowerEdge R750,5,19675.39,98376.94
PO-2023-002240,1,Rack,Wall Mount 12U,3,2337.78,7013.33
PO-2023-003096,2,Rack,Colocation Rack 47U,3,1440.49,4321.46
PO-2023-002973,2,Server,ThinkSystem SR650,2,39917.73,79835.47
PO-2023-002461,1,Network Switch,Juniper EX4650,2,33428.95,66857.91
PO-2023-000070,1,Optics/Transceivers,CFP 100GBASE-LR4,4,633.7,2534.8
PO-2023-000500,1,Cooling Unit,SmartCool Gen4,1,82369.83,82369.83
PO-2023-003281,3,Firewall,PA-3220,2,42479.18,84958.36
PO-2023-002742,1,Rack,Colocation Rack 47U,2,1655.5,3310.99
PO-2023-001081,9,Firewall,SRX4600,2,142395.49,284790.98
PO-2023-002514,2,Software License,Microsoft SQL Server,3,99595.22,298785.65
PO-2023-003253,1,Storage Array,3PAR 8450,1,232770.59,232770.59
PO-2023-000501,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,4,1665.66,6662.62
PO-2023-001224,3,Storage Array,VMAX All Flash,1,273727.42,273727.42
PO-2023-000427,5,PDU,Metered Rack PDU,2,536.04,1072.07
PO-2023-001467,5,PDU,Metered Rack PDU,4,4159.58,16638.31
PO-2023-002488,11,Firewall,pfSense SG-5100,2,131363.79,262727.59
PO-2023-000482,1,Load Balancer,F5 BIG-IP 4200v,1,15017.46,15017.46
PO-2023-000903,1,Cable,USB 3.0 Cable,2,279.88,559.75
PO-2023-001967,7,Optics/Transceivers,XFP 10GBASE-ER,1,296.82,296.82
PO-2023-003414,6,Firewall,PA-3220,3,67020.14,201060.43
PO-2023-003106,1,Rack,Server Rack 48U,2,3525.1,7050.2
PO-2023-001595,1,Server,System x3650 M5,4,49098.37,196393.46
PO-2023-002693,1,Server,UCS C220 M5,5,40970.15,204850.74
PO-2023-001866,3,UPS,RT 11000VA,4,11678.41,46713.63
PO-2023-002060,3,Router,RTX1210,2,89117.71,178235.42
PO-2023-001157,5,PDU,Basic Rack PDU,1,4072.72,4072.72
PO-2023-000170,1,Firewall,TZ570,2,104734.83,209469.65
PO-2023-000379,2,Cooling Unit,Stulz CyberAir,2,83616.71,167233.43
PO-2023-002013,1,Storage Array,Pure FlashArray//X,1,230695.52,230695.52
PO-2023-000111,16,Warranty/Support,Hardware Replacement,1,3446.47,3446.47
PO-2023-002598,1,Load Balancer,Kemp LoadMaster LM-X15,4,47080.02,188320.07
PO-2023-002126,2,Load Balancer,A10 Thunder 3030S,2,23238.06,46476.11
PO-2023-003427,1,Software License,Red Hat Enterprise Linux,2,23534.08,47068.15
PO-2023-001726,5,Firewall,SRX4600,2,108961.05,217922.11
PO-2023-002116,9,Software License,Red Hat Enterprise Linux,1,86789.62,86789.62
PO-2023-001936,1,Load Balancer,Citrix ADC VPX,1,20611.39,20611.39
PO-2023-000232,4,Cooling Unit,CoolIT Direct2Die,4,52005.53,208022.11
PO-2023-000088,9,PDU,Metered Rack PDU,1,2174.75,2174.75
PO-2023-003252,1,Cable,USB 3.0 Cable,1,475.34,475.34
PO-2023-001353,2,Optics/Transceivers,SFP28 25GBASE-SR,2,2643.01,5286.02
PO-2023-001456,1,Rack,Server Rack 48U,1,3757.1,3757.1
PO-2023-001317,4,UPS,PowerMax 2000,1,30691.5,30691.5
PO-2023-001880,1,Storage Array,3PAR 8450,4,335561.3,1342245.21
PO-2023-002987,1,Rack,Open Frame Rack 42U,3,4751.71,14255.13
PO-2023-003437,5,Cable,Power Cord C13-C14,4,322.61,1290.42
PO-2023-001021,1,Server,UCS C220 M5,1,11323.57,11323.57
PO-2023-002367,6,Rack,NetShelter SX 42U,1,2077.22,2077.22
PO-2023-001033,1,Software License,Microsoft SQL Server,1,25436.65,25436.65
PO-2023-001451,5,Load Balancer,Citrix ADC VPX,1,55223.19,55223.19
PO-2023-003165,5,Server,System x3650 M5,4,42322.34,169289.38
PO-2023-003346,2,Storage Array,VMAX All Flash,2,236065.41,472130.82
PO-2023-003153,7,Rack,SmartRack 25U,2,3370.54,6741.08
PO-2023-001973,3,Rack,SmartRack 25U,2,4155.98,8311.96
PO-2023-000375,2,UPS,RT 11000VA,1,25241.18,25241.18
PO-2023-000393,1,Software License,Citrix XenApp,2,11327.37,22654.73
PO-2023-001419,2,PDU,Switched Rack PDU,1,4579.01,4579.01
PO-2023-002458,1,Load Balancer,HAProxy Enterprise,2,47937.09,95874.19
PO-2023-003388,5,Optics/Transceivers,SFP 1000BASE-T,1,4671.25,4671.25
PO-2023-002585,2,Cable,USB 3.0 Cable,2,329.78,659.56
PO-2023-001954,2,Cooling Unit,Stulz CyberAir,3,32934.39,98803.18
PO-2023-002587,2,Firewall,ASA 5516-X,2,114543.72,229087.45
PO-2023-000212,1,Server,PowerEdge R740,1,32870.46,32870.46
PO-2023-000204,3,Software License,Microsoft SQL Server,2,11959.04,23918.08
PO-2023-003229,3,Warranty/Support,3-Year Next Business Day,1,16924.03,16924.03
PO-2023-001191,2,Router,MX480,2,90663.34,181326.67
PO-2023-001344,1,UPS,PowerWave 9330,4,22573.23,90292.93
PO-2023-003351,2,Load Balancer,Kemp LoadMaster LM-X15,4,53573.72,214294.87
PO-2023-000252,12,Warranty/Support,3-Year Next Business Day,1,37688.31,37688.31
PO-2023-002543,1,Load Balancer,A10 Thunder 3030S,4,85178.13,340712.52
PO-2023-001031,2,Server,ThinkSystem SR650,2,31900.29,63800.59
PO-2023-001953,2,Rack,SmartRack 25U,6,2664.32,15985.9
PO-2023-001318,2,Network Switch,Juniper EX4650,2,65927.65,131855.31
PO-2023-002900,4,Cable,Coaxial Cable RG6,1,14.62,14.62
PO-2023-002306,5,PDU,Monitored PDU,1,2873.6,2873.6
PO-2023-000945,1,PDU,Intelligent PDU,1,2733.06,2733.06
PO-2023-001465,1,UPS,PowerWave 9330,3,49428.29,148284.88
PO-2023-001559,2,Software License,Red Hat Enterprise Linux,1,29796.13,29796.13
PO-2023-000321,3,Rack,NetShelter SX 42U,2,2896.31,5792.61
PO-2023-001712,4,Warranty/Support,Extended Warranty,2,11546.31,23092.62
PO-2023-003216,3,PDU,Monitored PDU,10,3279.86,32798.57
