order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-002769,6,Router,7206 VXR,12,71831.23,861974.77
PO-2023-001394,4,Software License,Citrix XenApp,2,17685.21,35370.42
PO-2023-000111,9,Server,System x3650 M5,2,6997.45,13994.9
PO-2023-003446,1,Cable,HDMI Cable 2.1,1,184.66,184.66
PO-2023-002266,1,Storage Array,StorageGRID SG1000,3,170767.92,512303.77
PO-2023-001884,3,UPS,PowerWave 9330,2,31000.18,62000.36
PO-2023-002695,5,Server,PowerEdge R740,1,27151.01,27151.01
PO-2023-001525,1,Software License,Citrix XenApp,1,43432.9,43432.9
PO-2023-003135,1,Router,7206 VXR,4,42365.02,169460.06
PO-2023-002590,1,Cable,Power Cord C13-C14,6,264.03,1584.17
PO-2023-002526,5,Cable,HDMI Cable 2.1,3,146.03,438.08
PO-2023-003414,8,Rack,NetShelter SX 42U,2,2510.67,5021.35
PO-2023-001257,6,Software License,Citrix XenApp,5,41361.41,206807.04
PO-2023-003339,2,Software License,Citrix XenApp,1,11211.35,11211.35
PO-2023-002101,5,Server,PowerEdge R740,2,44952.84,89905.69
PO-2023-001694,1,Cooling Unit,CoolIT Direct2Die,3,72815.32,218445.96
PO-2023-003439,2,Load Balancer,A10 Thunder 3030S,4,62825.1,251300.4
PO-2023-002264,1,Router,SRX5800,4,27448.65,109794.61
PO-2023-000780,5,Rack,NetShelter SX 42U,5,4446.26,22231.29
PO-2023-001776,1,UPS,Smart-UPS SRT 10000VA,2,38443.86,76887.73
PO-2023-000560,3,Warranty/Support,Extended Warranty,2,46532.14,93064.27
PO-2023-003152,2,Software License,Windows Server 2022,2,60363.96,120727.92
PO-2023-003393,1,PDU,Monitored PDU,1,683.78,683.78
PO-2023-000099,13,Cable,Cat6 Ethernet Cable,4,278.93,1115.72
PO-2023-002643,7,Storage Array,3PAR 8450,10,299285.27,2992852.74
PO-2023-000436,4,Server,PowerEdge R740,1,42702.86,42702.86
PO-2023-003335,1,PDU,Intelligent PDU,4,2288.74,9154.97
PO-2023-002508,1,Network Switch,Nexus 9000,1,6936.36,6936.36
PO-2023-001153,2,Storage Array,3PAR 8450,2,207556.38,415112.76
PO-2023-000099,4,Cable,USB 3.0 Cable,2,285.38,570.75
PO-2023-003096,3,Optics/Transceivers,QSFP+ 40GBASE-LR4,4,629.16,2516.64
PO-2023-000983,4,Cooling Unit,Stulz CyberAir,4,39788.08,159152.33
PO-2023-002209,7,Warranty/Support,ProSupport Plus,7,23468.54,164279.8
PO-2023-001285,1,UPS,PowerMax 2000,4,40896.68,163586.71
PO-2023-003058,3,Cable,USB 3.0 Cable,7,70.84,495.88
PO-2023-000750,1,PDU,Monitored PDU,1,3507.17,3507.17
PO-2023-002114,2,Warranty/Support,Extended Warranty,1,32640.01,32640.01
PO-2023-002230,2,UPS,RT 11000VA,2,32526.12,65052.25
PO-2023-001321,6,PDU,Intelligent PDU,1,4220.59,4220.59
PO-2023-001123,2,Storage Array,Pure FlashArray//X,3,379195.17,1137585.51
PO-2023-003003,5,Load Balancer,Radware Alteon VA,11,26636.32,292999.48
PO-2023-002628,2,Rack,Wall Mount 12U,4,3921.31,15685.24
PO-2023-001323,3,Warranty/Support,ProSupport Plus,2,12291.6,24583.19
PO-2023-003248,7,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,1154.6,1154.6
PO-2023-003130,1,Rack,SmartRack 25U,1,3281.37,3281.37
PO-2023-001973,2,Software License,Oracle Database,1,10739.06,10739.06
PO-2023-000531,1,Router,SRX5800,2,41376.39,82752.77
PO-2023-002859,1,Software License,Oracle Database,1,43551.59,43551.59
PO-2023-000021,1,Network Switch,Catalyst 9300,2,69640.9,139281.79
PO-2023-000406,2,Cooling Unit,Liebert XD,2,90208.07,180416.14
PO-2023-001828,2,UPS,RT 11000VA,2,20825.7,41651.4
PO-2023-001635,4,Storage Array,Unity XT 480,4,111639.11,446556.43
PO-2023-000758,2,Cable,Fiber Optic Cable SC-LC,1,140.22,140.22
PO-2023-000678,3,Server,PowerEdge R740,5,40688.24,203441.21
PO-2023-000495,1,Cooling Unit,InRow RP 300mm,1,55397.89,55397.89
PO-2023-002394,3,Cable,Coaxial Cable RG6,3,341.1,1023.29
PO-2023-000042,8,UPS,Smart-UPS SRT 10000VA,2,34774.48,69548.97
PO-2023-000142,5,UPS,Smart-UPS SRT 10000VA,1,30428.84,30428.84
PO-2023-001953,6,Rack,SmartRack 25U,3,1249.02,3747.05
PO-2023-002400,10,Load Balancer,HAProxy Enterprise,3,72327.31,216981.93
PO-2023-002260,2,Warranty/Support,5-Year 24x7x4,2,6033.99,12067.98
PO-2023-000564,2,Firewall,SRX4600,1,143677.79,143677.79
PO-2023-002805,2,Rack,Server Rack 48U,3,1583.42,4750.27
PO-2023-002409,3,Server,PowerEdge R750,3,9883.59,29650.78
PO-2023-003170,12,UPS,Galaxy 7000,2,33605.13,67210.26
PO-2023-002353,1,Rack,Server Rack 48U,3,4967.37,14902.1
PO-2023-001981,4,Router,7206 VXR,3,29294.12,87882.37
PO-2023-001540,1,Rack,Server Rack 48U,3,2116.7,6350.09
PO-2023-000872,1,Router,ISR 4451,7,85562.65,598938.56
PO-2023-002143,2,Storage Array,NetApp FAS2750,1,184270.18,184270.18
PO-2023-001304,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,3,193.14,579.41
PO-2023-000434,2,Router,ISR 4451,1,11861.79,11861.79
PO-2023-003279,4,Warranty/Support,ProSupport Plus,2,12815.68,25631.37
PO-2023-002633,3,Rack,Server Rack 48U,1,3452.18,3452.18
PO-2023-002911,3,Server,UCS C220 M5,1,14130.05,14130.05
PO-2023-003270,1,Rack,NetShelter SX 42U,1,1824.92,1824.92
PO-2023-003389,1,Network Switch,ProCurve 5406zl,2,61666.58,123333.17
PO-2023-003191,1,Cable,USB 3.0 Cable,2,164.06,328.12
PO-2023-001215,2,Load Balancer,F5 BIG-IP 4200v,1,74204.33,74204.33
PO-2023-002625,19,Load Balancer,Kemp LoadMaster LM-X15,1,53325.13,53325.13
PO-2023-001295,10,Storage Array,3PAR 8450,4,154367.87,617471.48
PO-2023-003137,5,Server,ProLiant DL380 Gen10,1,46462.17,46462.17
PO-2023-001519,4,Warranty/Support,Extended Warranty,3,33143.24,99429.72
PO-2023-000932,2,Firewall,FortiGate 600E,2,81991.39,163982.78
PO-2023-000447,4,Warranty/Support,Extended Warranty,3,5849.84,17549.51
PO-2023-001897,3,Storage Array,Pure FlashArray//X,5,307052.12,1535260.61
PO-2023-000997,2,Storage Array,NetApp FAS2750,2,120023.39,240046.77
PO-2023-003164,1,PDU,Basic Rack PDU,2,3543.66,7087.32
PO-2023-001151,5,Warranty/Support,5-Year 24x7x4,5,26351.89,131759.45
PO-2023-003301,3,Firewall,pfSense SG-5100,1,115096.03,115096.03
PO-2023-003132,2,Warranty/Support,Premium Support,4,45071.85,180287.39
PO-2023-000988,11,Optics/Transceivers,SFP 1000BASE-T,1,4321.09,4321.09
PO-2023-000971,1,Load Balancer,Citrix ADC VPX,4,56275.35,225101.4
PO-2023-003080,4,Software License,Red Hat Enterprise Linux,1,60744.81,60744.81
PO-2023-002713,2,Warranty/Support,5-Year 24x7x4,1,39569.36,39569.36
PO-2023-001957,2,Software License,Oracle Database,5,88699.28,443496.4
PO-2023-002762,1,Storage Array,Pure FlashArray//X,1,311326.36,311326.36
PO-2023-001339,3,Cooling Unit,SmartCool Gen4,5,52432.04,262160.18
PO-2023-000205,1,UPS,PowerWave 9330,2,20638.35,41276.69
PO-2023-003371,20,Warranty/Support,Hardware Replacement,3,43052.16,129156.48
PO-2023-000669,1,Server,System x3650 M5,9,41632.34,374691.03
PO-2023-000100,2,Optics/Transceivers,SFP 1000BASE-T,2,354.59,709.17
PO-2023-002526,2,UPS,PowerMax 2000,1,11917.48,11917.48
PO-2023-000525,9,Load Balancer,HAProxy Enterprise,2,92339.75,184679.51
PO-2023-002270,4,Software License,Windows Server 2022,2,52286.63,104573.26
PO-2023-001845,1,Router,RTX1210,2,25388.05,50776.1
PO-2023-002279,3,Optics/Transceivers,SFP28 25GBASE-SR,1,766.7,766.7
PO-2023-002587,3,Network Switch,Catalyst 9300,2,49706.15,99412.3
PO-2023-001741,2,Optics/Transceivers,SFP28 25GBASE-SR,2,3228.35,6456.71
PO-2023-003233,5,PDU,Switched Rack PDU,6,3055.4,18332.39
PO-2023-000025,3,Load Balancer,A10 Thunder 3030S,2,62788.19,125576.38
PO-2023-003457,2,Warranty/Support,ProSupport Plus,1,12929.39,12929.39
PO-2023-002708,4,Router,MX480,1,75231.08,75231.08
PO-2023-003223,11,Warranty/Support,3-Year Next Business Day,3,24781.69,74345.06
PO-2023-000658,3,Server,UCS C220 M5,5,40864.44,204322.22
PO-2023-000819,1,Server,PowerEdge R740,1,25593.2,25593.2
PO-2023-000427,7,Network Switch,ProCurve 5406zl,2,32725.45,65450.89
PO-2023-001869,13,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,2508.89,2508.89
PO-2023-002325,1,Storage Array,Unity XT 480,1,425062.61,425062.61
PO-2023-000428,1,Router,7206 VXR,2,17329.38,34658.76
PO-2023-002651,3,Network Switch,Catalyst 9300,2,36691.74,73383.48
PO-2023-003174,4,Warranty/Support,5-Year 24x7x4,6,12439.51,74637.05
PO-2023-000842,4,Warranty/Support,Premium Support,3,10040.8,30122.41
PO-2023-000832,1,Warranty/Support,3-Year Next Business Day,3,29608.71,88826.13
PO-2023-001029,4,Cable,USB 3.0 Cable,5,66.2,330.99
PO-2023-000893,7,UPS,Smart-UPS SRT 10000VA,1,20874.58,20874.58
PO-2023-001534,3,PDU,Switched Rack PDU,1,3430.42,3430.42
PO-2023-001328,11,Optics/Transceivers,SFP+ 10GBASE-SR,3,3818.71,11456.14
PO-2023-003371,16,Cable,Coaxial Cable RG6,4,94.44,377.76
PO-2023-000675,3,Server,UCS C220 M5,1,8016.26,8016.26
PO-2023-000862,1,Cooling Unit,Liebert XD,2,87957.0,175914.0
PO-2023-000448,1,Server,ProLiant DL380 Gen10,4,39763.52,159054.07
PO-2023-003129,1,Router,MX480,2,61626.69,123253.37
PO-2023-003373,3,Software License,Windows Server 2022,2,26291.95,52583.9
PO-2023-002254,3,Rack,Open Frame Rack 42U,3,1499.83,4499.48
PO-2023-000418,5,Rack,NetShelter SX 42U,3,4939.72,14819.15
PO-2023-000258,3,PDU,Zero U PDU,2,2399.87,4799.73
PO-2023-000508,4,Warranty/Support,3-Year Next Business Day,1,47196.19,47196.19
PO-2023-003311,1,PDU,Basic Rack PDU,1,3221.99,3221.99
PO-2023-001445,2,Cooling Unit,InRow RP 300mm,4,18529.76,74119.04
PO-2023-003376,1,Warranty/Support,Hardware Replacement,1,26322.53,26322.53
PO-2023-001537,1,Cable,USB 3.0 Cable,1,105.01,105.01
PO-2023-001142,1,Warranty/Support,Premium Support,4,20936.53,83746.14
PO-2023-001924,3,UPS,OnLine S3 15kVA,5,24706.79,123533.94
PO-2023-002172,8,PDU,Basic Rack PDU,1,2917.35,2917.35
PO-2023-002730,1,Network Switch,PowerConnect 8024F,2,34203.29,68406.57
PO-2023-001316,1,PDU,Intelligent PDU,1,4477.31,4477.31
PO-2023-000429,1,Rack,Colocation Rack 47U,7,4724.36,33070.53
PO-2023-002851,3,Router,7206 VXR,2,13630.59,27261.18
PO-2023-001096,2,Optics/Transceivers,SFP28 25GBASE-SR,1,1248.42,1248.42
PO-2023-001167,1,Warranty/Support,3-Year Next Business Day,1,48219.4,48219.4
PO-2023-001333,2,Server,UCS C220 M5,2,23644.11,47288.22
PO-2023-000708,4,Warranty/Support,ProSupport Plus,5,28332.98,141664.92
PO-2023-002808,7,Optics/Transceivers,CFP 100GBASE-LR4,5,1779.46,8897.31
PO-2023-001393,6,Load Balancer,Citrix ADC VPX,2,93407.3,186814.6
PO-2023-001961,7,Rack,SmartRack 25U,1,3821.42,3821.42
PO-2023-000302,5,Software License,Red Hat Enterprise Linux,3,1358.38,4075.14
PO-2023-000263,2,Warranty/Support,Hardware Replacement,3,42293.59,126880.76
PO-2023-001586,1,Rack,Server Rack 48U,4,4973.52,19894.09
PO-2023-002101,8,Network Switch,Nexus 9000,2,30927.1,61854.2
PO-2023-002627,3,Network Switch,Arista 7050X3,2,9201.4,18402.81
PO-2023-001782,2,Cable,HDMI Cable 2.1,2,31.5,63.0
PO-2023-001436,1,Network Switch,Juniper EX4650,2,51833.54,103667.08
PO-2023-000818,1,Rack,Wall Mount 12U,1,1088.53,1088.53
PO-2023-002958,6,Storage Array,3PAR 8450,1,443746.69,443746.69
PO-2023-001662,2,Cooling Unit,SmartCool Gen4,1,95727.79,95727.79
PO-2023-003320,1,Network Switch,Nexus 9000,2,4208.23,8416.46
PO-2023-003195,1,Network Switch,Arista 7050X3,2,43342.73,86685.46
PO-2023-000993,2,Software License,Red Hat Enterprise Linux,1,19536.16,19536.16
PO-2023-001160,1,PDU,Intelligent PDU,4,2529.74,10118.97
PO-2023-002434,1,UPS,PowerMax 2000,1,43828.82,43828.82
PO-2023-002286,2,Server,UCS C220 M5,1,23685.82,23685.82
PO-2023-002131,1,Cooling Unit,InRow RP 300mm,1,83840.45,83840.45
PO-2023-001053,2,Firewall,FortiGate 600E,6,44923.78,269542.65
PO-2023-001056,4,Load Balancer,Kemp LoadMaster LM-X15,2,30933.42,61866.85
PO-2023-002287,1,Cooling Unit,InRow RP 300mm,8,13581.35,108650.79
PO-2023-002675,6,Server,ThinkSystem SR650,2,14653.49,29306.98
PO-2023-001902,3,Optics/Transceivers,XFP 10GBASE-ER,4,4348.42,17393.69
PO-2023-000264,1,Firewall,SRX4600,2,63786.93,127573.86
PO-2023-001102,1,PDU,Zero U PDU,7,2338.47,16369.29
PO-2023-003253,2,Software License,Microsoft SQL Server,6,78630.57,471783.45
PO-2023-002398,2,Cooling Unit,SmartCool Gen4,2,92167.07,184334.13
PO-2023-000020,5,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,2433.43,4866.86
PO-2023-001096,1,Optics/Transceivers,CFP 100GBASE-LR4,3,2523.06,7569.19
PO-2023-002007,7,Router,RTX1210,1,10348.62,10348.62
PO-2023-003132,1,Server,ThinkSystem SR650,4,39931.64,159726.56
PO-2023-000482,2,Router,SRX5800,5,69325.1,346625.52
PO-2023-001545,4,Optics/Transceivers,XFP 10GBASE-ER,2,193.94,387.88
PO-2023-002524,1,Cable,Power Cord C13-C14,2,458.49,916.99
PO-2023-001060,2,Warranty/Support,5-Year 24x7x4,1,37491.46,37491.46
PO-2023-001920,1,Rack,NetShelter SX 42U,1,1908.49,1908.49
PO-2023-001563,1,Storage Array,3PAR 8450,2,116802.88,233605.77
PO-2023-002860,8,Cooling Unit,SmartCool Gen4,1,88421.49,88421.49
PO-2023-001846,1,Optics/Transceivers,XFP 10GBASE-ER,1,4246.67,4246.67
PO-2023-003437,3,Load Balancer,Citrix ADC VPX,5,91361.94,456809.72
PO-2023-001618,1,Storage Array,3PAR 8450,1,174934.09,174934.09
PO-2023-002109,2,Network Switch,Juniper EX4650,1,43329.37,43329.37
PO-2023-001742,13,Rack,Open Frame Rack 42U,2,4654.87,9309.74
PO-2023-000247,2,Software License,Oracle Database,2,94153.28,188306.55
PO-2023-000662,8,Software License,Windows Server 2022,3,99225.63,297676.9
PO-2023-003315,4,Router,ISR 4451,2,91549.44,183098.87
PO-2023-002309,3,Software License,Windows Server 2022,2,35646.57,71293.15
PO-2023-002668,2,PDU,Zero U PDU,1,4256.74,4256.74
PO-2023-003471,1,Cooling Unit,Stulz CyberAir,3,17422.25,52266.76
PO-2023-001426,5,Cooling Unit,InRow RP 300mm,1,54320.65,54320.65
PO-2023-000876,1,Optics/Transceivers,SFP28 25GBASE-SR,1,4883.53,4883.53
PO-2023-000669,6,Software License,Citrix XenApp,4,86863.8,347455.19
PO-2023-002796,1,Firewall,TZ570,1,54573.74,54573.74
PO-2023-000304,2,Cooling Unit,SmartCool Gen4,1,33229.69,33229.69
PO-2023-002526,19,Router,ISR 4451,2,78637.8,157275.59
PO-2023-000800,2,Firewall,TZ570,2,116561.38,233122.77
PO-2023-002871,2,Firewall,pfSense SG-5100,2,120032.16,240064.32
PO-2023-000563,1,Router,MX480,2,75471.62,150943.23
PO-2023-003103,1,Software License,Oracle Database,2,96703.88,193407.76
PO-2023-001393,3,Software License,VMware vSphere,4,34473.34,137893.34
PO-2023-002123,4,Optics/Transceivers,CFP 100GBASE-LR4,4,1660.32,6641.28
PO-2023-003085,1,Software License,Oracle Database,2,33088.7,66177.4
PO-2023-001652,4,Warranty/Support,Premium Support,2,26214.61,52429.22
PO-2023-002680,2,Rack,Open Frame Rack 42U,1,3180.55,3180.55
PO-2023-001169,4,Cooling Unit,SmartCool Gen4,8,41602.4,332819.23
PO-2023-001333,3,Warranty/Support,Extended Warranty,1,25519.36,25519.36
PO-2023-000221,1,Server,ThinkSystem SR650,10,18233.04,182330.36
PO-2023-001087,11,Router,MX480,6,62519.16,375114.97
PO-2023-001568,1,PDU,Intelligent PDU,1,1503.74,1503.74
PO-2023-000309,3,Rack,SmartRack 25U,1,3101.27,3101.27
PO-2023-003309,5,Rack,Open Frame Rack 42U,1,3036.86,3036.86
PO-2023-000874,1,Firewall,TZ570,1,49809.41,49809.41
PO-2023-001508,3,Cable,Fiber Optic Cable SC-LC,5,382.53,1912.63
PO-2023-003337,1,Server,ThinkSystem SR650,1,20951.05,20951.05
PO-2023-002012,3,Warranty/Support,ProSupport Plus,6,34378.57,206271.44
PO-2023-001908,3,Rack,Colocation Rack 47U,1,4260.83,4260.83
PO-2023-001135,1,Server,PowerEdge R740,2,42723.48,85446.96
PO-2023-001683,1,Storage Array,Pure FlashArray//X,2,266192.71,532385.43
PO-2023-000641,4,Cable,HDMI Cable 2.1,1,467.01,467.01
PO-2023-000389,4,PDU,Zero U PDU,2,4704.85,9409.7
PO-2023-001577,1,Cable,USB 3.0 Cable,4,209.6,838.39
PO-2023-003397,4,Router,MX480,9,64886.54,583978.86
PO-2023-002147,3,Network Switch,ProCurve 5406zl,2,26463.68,52927.35
PO-2023-001143,4,Router,MX480,2,89023.46,178046.92
PO-2023-002065,6,Warranty/Support,5-Year 24x7x4,1,9671.05,9671.05
PO-2023-002699,3,Warranty/Support,Hardware Replacement,1,34839.7,34839.7
PO-2023-003492,1,Cooling Unit,CyberAir 3,1,48728.32,48728.32
PO-2023-002528,2,Cooling Unit,Liebert XD,2,75033.98,150067.95
PO-2023-002690,13,Optics/Transceivers,QSFP+ 40GBASE-LR4,3,185.72,557.15
PO-2023-002502,1,Network Switch,Arista 7050X3,6,54848.6,329091.59
PO-2023-000525,12,Optics/Transceivers,CFP 100GBASE-LR4,3,1703.38,5110.15
PO-2023-000161,4,UPS,PowerWave 9330,5,22247.79,111238.95
PO-2023-002748,3,Software License,Windows Server 2022,2,6920.98,13841.95
PO-2023-002500,1,Storage Array,Unity XT 480,6,472839.24,2837035.45
PO-2023-001327,2,Network Switch,Juniper EX4650,1,58109.95,58109.95
PO-2023-002057,3,UPS,Smart-UPS SRT 10000VA,2,6987.4,13974.79
PO-2023-001115,2,Router,RTX1210,2,76444.21,152888.42
PO-2023-002639,6,Storage Array,StorageGRID SG1000,1,63747.24,63747.24
PO-2023-002964,8,Warranty/Support,Extended Warranty,3,13654.22,40962.67
PO-2023-002261,1,Network Switch,Nexus 9000,3,62739.44,188218.32
PO-2023-000870,4,Storage Array,NetApp FAS2750,4,110868.58,443474.31
PO-2023-001597,1,Network Switch,Arista 7050X3,1,37787.75,37787.75
PO-2023-002071,4,Storage Array,Pure FlashArray//X,6,353440.12,2120640.73
PO-2023-001476,4,Storage Array,3PAR 8450,5,459692.33,2298461.64
PO-2023-001266,2,Warranty/Support,Extended Warranty,5,19665.69,98328.46
PO-2023-000600,3,Cooling Unit,InRow RP 300mm,2,65825.09,131650.19
PO-2023-003288,2,Optics/Transceivers,XFP 10GBASE-ER,1,2370.12,2370.12
PO-2023-000933,5,Cooling Unit,CyberAir 3,4,42367.31,169469.23
PO-2023-000988,13,Software License,VMware vSphere,1,3962.47,3962.47
PO-2023-002926,1,Storage Array,3PAR 8450,1,74914.78,74914.78
PO-2023-000531,7,Cooling Unit,Stulz CyberAir,3,14503.23,43509.68
PO-2023-001085,3,Warranty/Support,5-Year 24x7x4,2,46020.87,92041.74
PO-2023-001105,2,Router,SRX5800,1,39958.57,39958.57
PO-2023-003339,3,Load Balancer,F5 BIG-IP 4200v,1,57979.44,57979.44
PO-2023-000573,1,UPS,OnLine S3 15kVA,3,8283.57,24850.72
PO-2023-001202,1,Cooling Unit,SmartCool Gen4,4,15745.72,62982.9
PO-2023-001067,1,Software License,VMware vSphere,1,27698.91,27698.91
PO-2023-002282,2,Load Balancer,Radware Alteon VA,2,80872.92,161745.85
PO-2023-003371,7,UPS,OnLine S3 15kVA,2,23817.45,47634.91
PO-2023-001627,2,Network Switch,Nexus 9000,4,17008.12,68032.49
PO-2023-001922,2,Storage Array,VMAX All Flash,1,196642.22,196642.22
PO-2023-002760,5,Warranty/Support,Premium Support,5,24569.33,122846.64
PO-2023-003243,6,Cooling Unit,SmartCool Gen4,1,89274.22,89274.22
PO-2023-000035,5,Storage Array,NetApp FAS2750,1,123745.97,123745.97
PO-2023-001904,3,Software License,Citrix XenApp,3,19526.8,58580.41
PO-2023-001223,1,Load Balancer,F5 BIG-IP 4200v,2,69062.35,138124.69
PO-2023-001402,5,PDU,Zero U PDU,3,2922.08,8766.23
PO-2023-002271,6,Server,System x3650 M5,2,16249.9,32499.8
PO-2023-001117,6,Server,System x3650 M5,8,47549.07,380392.52
PO-2023-000263,7,Optics/Transceivers,SFP 1000BASE-T,4,164.82,659.28
PO-2023-003058,6,Warranty/Support,Extended Warranty,1,23908.45,23908.45
PO-2023-002439,1,Optics/Transceivers,XFP 10GBASE-ER,2,3059.13,6118.26
PO-2023-000315,2,Cable,Cat6 Ethernet Cable,1,448.59,448.59
PO-2023-002436,2,Network Switch,Nexus 9000,1,67957.36,67957.36
PO-2023-000788,2,Cooling Unit,CoolIT Direct2Die,1,65194.59,65194.59
PO-2023-002686,1,Warranty/Support,Hardware Replacement,5,9711.44,48557.22
PO-2023-000103,1,PDU,Monitored PDU,4,3099.17,12396.68
PO-2023-000262,5,PDU,Metered Rack PDU,9,3895.56,35060.06
PO-2023-001967,4,Cable,HDMI Cable 2.1,1,424.32,424.32
PO-2023-001835,2,PDU,Zero U PDU,2,3186.78,6373.55
PO-2023-000677,3,Firewall,pfSense SG-5100,6,52109.35,312656.11
PO-2023-003117,3,Load Balancer,HAProxy Enterprise,5,59458.47,297292.36
PO-2023-000254,4,Cable,Power Cord C13-C14,6,163.33,979.98
PO-2023-003475,1,Firewall,ASA 5516-X,2,94804.95,189609.89
PO-2023-002188,3,Storage Array,3PAR 8450,2,121227.06,242454.12
PO-2023-000859,1,Rack,Wall Mount 12U,3,2949.88,8849.64
PO-2023-000029,3,Warranty/Support,ProSupport Plus,5,31399.78,156998.9
PO-2023-001328,13,Storage Array,Unity XT 480,1,414715.62,414715.62
PO-2023-001188,2,UPS,OnLine S3 15kVA,1,49685.36,49685.36
PO-2023-000940,4,Cable,USB 3.0 Cable,4,354.84,1419.36
PO-2023-000766,1,Optics/Transceivers,XFP 10GBASE-ER,3,2350.54,7051.62
PO-2023-003269,5,Rack,Open Frame Rack 42U,2,4622.64,9245.27
PO-2023-001038,1,Cooling Unit,SmartCool Gen4,2,42888.33,85776.66
PO-2023-002462,4,Rack,SmartRack 25U,3,1364.53,4093.59
PO-2023-002026,3,UPS,PowerWave 9330,1,40511.84,40511.84
PO-2023-003216,6,UPS,Galaxy 7000,1,38480.19,38480.19
PO-2023-002313,11,Software License,Microsoft SQL Server,1,35834.35,35834.35
PO-2023-001922,6,Server,ThinkSystem SR650,3,44129.28,132387.84
PO-2023-000605,1,Rack,Open Frame Rack 42U,1,4582.6,4582.6
PO-2023-001460,6,Network Switch,Nexus 9000,1,2605.41,2605.41
PO-2023-003123,1,Cable,Power Cord C13-C14,2,204.54,409.08
PO-2023-000856,1,Server,UCS C220 M5,2,25344.21,50688.42
PO-2023-000725,1,Network Switch,Juniper EX4650,2,57080.2,114160.4
PO-2023-001713,3,UPS,RT 11000VA,2,16582.91,33165.82
PO-2023-000757,4,Optics/Transceivers,CFP 100GBASE-LR4,9,3941.19,35470.72
PO-2023-000304,1,Cable,HDMI Cable 2.1,2,162.02,324.03
PO-2023-000366,1,Rack,Colocation Rack 47U,3,4875.78,14627.33
PO-2023-000709,1,Cable,HDMI Cable 2.1,4,325.3,1301.2
PO-2023-000123,1,Load Balancer,Citrix ADC VPX,2,15196.69,30393.39
PO-2023-000296,1,Server,PowerEdge R740,1,7506.81,7506.81
PO-2023-002944,4,Storage Array,3PAR 8450,1,299850.16,299850.16
PO-2023-002718,3,Load Balancer,Radware Alteon VA,2,40700.85,81401.69
PO-2023-003167,1,Server,ThinkSystem SR650,6,20362.16,122172.93
PO-2023-001724,4,Server,UCS C220 M5,3,41580.67,124742.02
PO-2023-001840,2,Firewall,ASA 5516-X,1,111590.51,111590.51
PO-2023-001819,4,Warranty/Support,ProSupport Plus,1,36749.79,36749.79
PO-2023-002400,3,Rack,Wall Mount 12U,1,2720.03,2720.03
PO-2023-001764,2,PDU,Intelligent PDU,1,1703.9,1703.9
PO-2023-002549,1,Network Switch,ProCurve 5406zl,5,52014.07,260070.37
PO-2023-000389,1,Router,ISR 4451,2,90816.92,181633.84
PO-2023-001828,7,Router,ASR 1001-X,2,45320.49,90640.99
PO-2023-002639,2,PDU,Zero U PDU,3,2268.2,6804.6
PO-2023-000633,14,Storage Array,Unity XT 480,1,434642.07,434642.07
PO-2023-001265,2,Cable,Cat6 Ethernet Cable,5,276.45,1382.25
PO-2023-001163,4,Rack,SmartRack 25U,4,1137.14,4548.56
PO-2023-000644,1,UPS,RT 11000VA,2,47821.11,95642.23
PO-2023-001269,6,PDU,Zero U PDU,1,3633.0,3633.0
PO-2023-000407,1,Optics/Transceivers,XFP 10GBASE-ER,2,1244.76,2489.52
PO-2023-000706,2,PDU,Switched Rack PDU,1,1672.69,1672.69
PO-2023-000873,1,Cooling Unit,InRow RP 300mm,1,68339.7,68339.7
PO-2023-002872,2,Network Switch,PowerConnect 8024F,2,48217.89,96435.78
PO-2023-000705,4,PDU,Switched Rack PDU,1,4207.93,4207.93
PO-2023-001480,3,Cable,Coaxial Cable RG6,3,24.9,74.69
PO-2023-001637,3,Router,7206 VXR,2,84186.46,168372.92
PO-2023-001912,1,PDU,Basic Rack PDU,1,4368.95,4368.95
PO-2023-002089,2,Load Balancer,Citrix ADC VPX,2,99021.84,198043.69
PO-2023-002445,2,Cable,USB 3.0 Cable,1,261.52,261.52
PO-2023-002208,1,Server,System x3650 M5,4,26490.36,105961.45
PO-2023-002960,2,Cooling Unit,CoolIT Direct2Die,3,66285.08,198855.25
PO-2023-003124,3,Storage Array,NetApp FAS2750,2,267401.06,534802.12
PO-2023-000682,3,Cable,USB 3.0 Cable,11,342.6,3768.63
PO-2023-000344,6,Firewall,SRX4600,1,74644.1,74644.1
PO-2023-000190,1,UPS,Galaxy 7000,2,41171.22,82342.44
PO-2023-001329,2,Storage Array,Unity XT 480,1,46084.78,46084.78
PO-2023-002383,4,Firewall,FortiGate 600E,3,10537.36,31612.07
PO-2023-000026,3,Warranty/Support,3-Year Next Business Day,1,26463.31,26463.31
PO-2023-002370,5,Network Switch,Arista 7050X3,2,60577.51,121155.02
PO-2023-000942,4,Storage Array,StorageGRID SG1000,6,204463.68,1226782.11
PO-2023-001531,1,UPS,PowerMax 2000,4,14353.83,57415.32
PO-2023-002958,9,Software License,Citrix XenApp,1,32218.31,32218.31
